Customer ID,Age,Gender,Income,Education,Country,Mariage,Children,Total spending,Frequency,Average spending,Quartile,Cluster
14898.0,64,Other,81690,PhD,United Kingdom,Married,4,981.95,18,54.55,4,3
14899.0,23,Female,28092,PhD,United Kingdom,Married,0,518.54,1,518.54,4,3
14901.0,61,Other,82821,High School,United Kingdom,Single,4,518.26,13,39.87,4,0
14903.0,28,Male,82357,PhD,United Kingdom,Married,2,1022.29,10,102.23,4,3
14907.0,53,Other,58103,College,United Kingdom,Married,0,1091.49,23,47.46,4,3
14911.0,49,Male,37802,College,EIRE,Single,2,71343.06,510,139.89,4,1
14912.0,69,Male,17960,PhD,Italy,Single,4,1301.25,11,118.3,4,2
14918.0,79,Female,60254,High School,United Kingdom,Single,1,559.19,9,62.13,4,0
14930.0,41,Female,28063,Bachelor,Channel Islands,Single,1,1420.47,9,157.83,4,2
14931.0,76,Female,36688,Master,Channel Islands,Married,1,791.06,6,131.84,4,2
14934.0,63,Female,45174,High School,Channel Islands,Single,4,944.83,9,104.98,4,2
14936.0,65,Female,65976,High School,Channel Islands,Single,3,2073.38,14,148.1,4,2
14939.0,19,Female,19016,PhD,Channel Islands,Single,3,934.66,1,934.66,4,2
14944.0,37,Female,58848,Master,United Kingdom,Married,3,1041.07,24,43.38,4,3
14952.0,44,Other,88511,Master,United Kingdom,Married,2,1236.89,43,28.76,4,3
14953.0,79,Female,91609,High School,United Kingdom,Single,1,535.3,5,107.06,4,0
14961.0,61,Male,94133,Bachelor,United Kingdom,Married,2,2005.6,28,71.63,4,3
14963.0,38,Other,63649,High School,United Kingdom,Single,2,1096.61,13,84.35,4,0
14970.0,53,Male,78914,High School,United Kingdom,Married,0,621.88,16,38.87,4,3
14971.0,71,Male,45761,PhD,United Kingdom,Single,0,496.33,3,165.44,4,0
14973.0,61,Male,26024,Master,United Kingdom,Married,0,680.31,3,226.77,4,3
14978.0,77,Male,48248,Bachelor,United Kingdom,Single,2,1552.58,12,129.38,4,0
14988.0,58,Male,73259,College,United Kingdom,Married,0,530.76,7,75.82,4,3
14994.0,44,Male,27798,College,United Kingdom,Married,3,703.62,8,87.95,4,3
15002.0,47,Other,90510,PhD,United Kingdom,Married,4,1012.99,9,112.55,4,3
15003.0,29,Male,41512,Master,United Kingdom,Married,4,763.21,7,109.03,4,3
15004.0,48,Other,75806,College,United Kingdom,Married,2,489.12,1,489.12,4,3
15005.0,25,Male,40795,Master,United Kingdom,Single,4,6322.37,76,83.19,4,3
15006.0,76,Male,95162,PhD,United Kingdom,Married,3,520.32,2,260.16,4,3
15012.0,62,Male,60103,Master,United Kingdom,Single,0,677.26,3,225.75,4,0
15013.0,72,Other,76169,College,United Kingdom,Married,2,564.11,10,56.41,4,3
15015.0,37,Other,34803,Bachelor,United Kingdom,Single,1,676.93,20,33.85,4,0
15021.0,70,Other,34015,High School,United Kingdom,Single,1,1921.25,17,113.01,4,0
15023.0,67,Female,71403,High School,United Kingdom,Single,2,4000.1,23,173.92,4,0
15024.0,37,Male,57969,Master,United Kingdom,Single,0,1017.74,16,63.61,4,0
15031.0,25,Other,15652,PhD,United Kingdom,Married,2,1238.07,16,77.38,4,3
15033.0,55,Female,55606,High School,United Kingdom,Married,1,1078.9,11,98.08,4,3
15034.0,38,Female,13857,PhD,United Kingdom,Married,0,2346.51,17,138.03,4,3
15038.0,63,Male,78610,College,United Kingdom,Married,3,1017.68,10,101.77,4,3
15039.0,58,Other,53886,High School,United Kingdom,Married,1,9221.42,107,86.18,4,3
15044.0,27,Female,74797,College,United Kingdom,Married,4,4732.9,47,100.7,4,3
15046.0,22,Male,94018,PhD,United Kingdom,Married,3,1272.29,28,45.44,4,3
15051.0,78,Female,78944,College,United Kingdom,Single,2,705.47,10,70.55,4,0
15058.0,28,Other,68476,College,United Kingdom,Single,3,1048.07,17,61.65,4,0
15059.0,47,Male,76818,Bachelor,United Kingdom,Single,4,1876.01,27,69.48,4,0
15061.0,74,Female,41551,High School,United Kingdom,Single,2,2363.62,138,17.13,4,3
15065.0,36,Female,67168,PhD,United Kingdom,Single,4,852.28,7,121.75,4,0
15067.0,24,Other,55670,Bachelor,United Kingdom,Married,1,713.16,6,118.86,4,3
15068.0,38,Male,66538,PhD,United Kingdom,Married,1,510.03,4,127.51,4,3
15073.0,43,Male,93136,Bachelor,United Kingdom,Married,2,628.72,9,69.86,4,3
15078.0,55,Male,93393,High School,United Kingdom,Single,4,2199.71,64,34.37,4,0
15079.0,25,Other,78994,Bachelor,United Kingdom,Married,3,637.63,17,37.51,4,3
15081.0,34,Female,51902,PhD,United Kingdom,Single,1,515.78,13,39.68,4,0
15089.0,76,Male,78266,Master,United Kingdom,Married,0,481.39,6,80.23,4,3
15093.0,32,Male,99772,Bachelor,United Kingdom,Married,2,883.95,34,26.0,4,3
15098.0,48,Other,22897,High School,United Kingdom,Single,3,40278.9,5,8055.78,4,1
15111.0,45,Female,70552,Master,United Kingdom,Single,4,594.38,5,118.88,4,0
15122.0,56,Male,15520,PhD,United Kingdom,Single,4,824.4,16,51.52,4,0
15123.0,33,Female,80416,College,United Kingdom,Single,4,549.57,5,109.91,4,0
15125.0,33,Female,67249,Bachelor,United Kingdom,Single,3,1047.61,36,29.1,4,0
15129.0,35,Female,84501,Master,United Kingdom,Single,1,508.5,23,22.11,4,0
15144.0,22,Male,26522,Master,United Kingdom,Single,3,1105.04,33,33.49,4,0
15149.0,62,Other,77094,Master,United Kingdom,Single,2,511.27,5,102.25,4,0
15150.0,26,Male,58819,Master,United Kingdom,Married,4,1627.25,14,116.23,4,3
15151.0,26,Male,89153,Master,United Kingdom,Single,1,786.34,2,393.17,4,0
15152.0,26,Male,61084,Bachelor,United Kingdom,Married,0,1043.47,18,57.97,4,3
15154.0,55,Female,35100,Bachelor,United Kingdom,Single,3,768.5,4,192.12,4,0
15159.0,75,Male,85996,PhD,United Kingdom,Single,0,2285.94,38,60.16,4,0
15164.0,45,Other,77332,PhD,United Kingdom,Single,2,993.6,10,99.36,4,0
15167.0,29,Other,43330,College,United Kingdom,Single,2,1007.5,5,201.5,4,0
15179.0,72,Female,51381,College,United Kingdom,Single,2,962.26,17,56.6,4,0
15189.0,73,Male,90993,PhD,United Kingdom,Single,4,1111.88,58,19.17,4,0
15194.0,51,Other,83733,Bachelor,United Kingdom,Married,0,1254.75,39,32.17,4,3
15202.0,50,Other,18160,Master,United Kingdom,Single,4,14573.16,8,1821.64,4,1
15203.0,55,Male,64977,College,United Kingdom,Single,1,465.95,15,31.06,4,0
15215.0,29,Female,90685,Bachelor,United Kingdom,Married,0,765.87,11,69.62,4,3
15218.0,56,Female,75325,Master,United Kingdom,Single,3,1216.84,25,48.67,4,0
15221.0,72,Other,24308,PhD,United Kingdom,Married,3,530.5,7,75.79,4,3
15227.0,48,Female,88832,Bachelor,United Kingdom,Married,3,534.35,9,59.37,4,3
15228.0,40,Female,87098,PhD,United Kingdom,Married,0,753.46,7,107.64,4,3
15235.0,67,Other,27224,PhD,United Kingdom,Single,3,553.52,16,34.6,4,0
15240.0,65,Male,69325,College,United Kingdom,Single,1,692.22,20,34.61,4,0
15249.0,35,Other,46330,Master,United Kingdom,Single,2,1561.34,21,74.35,4,0
15251.0,74,Female,55868,College,United Kingdom,Married,0,1000.29,31,32.27,4,3
15255.0,46,Other,32478,PhD,United Kingdom,Single,0,563.43,11,51.22,4,0
15259.0,25,Female,19462,Bachelor,United Kingdom,Single,4,464.96,4,116.24,4,0
15260.0,71,Other,69675,Master,United Kingdom,Married,0,1353.58,30,45.12,4,3
15265.0,55,Male,68582,PhD,United Kingdom,Single,1,696.78,4,174.2,4,0
15270.0,64,Other,38799,High School,United Kingdom,Single,3,1152.71,31,37.18,4,0
15271.0,56,Female,69755,High School,United Kingdom,Single,0,1632.3,26,62.78,4,0
15272.0,67,Other,15151,High School,United Kingdom,Married,1,1294.47,6,215.74,4,3
15276.0,20,Male,74933,Master,United Kingdom,Single,3,485.58,5,97.12,4,0
15281.0,49,Male,54297,Master,United Kingdom,Single,3,1985.08,22,90.23,4,0
15288.0,25,Male,36181,High School,United Kingdom,Single,3,574.43,10,57.44,4,0
15290.0,23,Female,78452,High School,United Kingdom,Single,2,839.19,30,27.97,4,0
15291.0,32,Male,10581,Master,United Kingdom,Married,2,1453.0,53,27.42,4,3
15296.0,50,Female,76742,Master,United Kingdom,Single,4,1809.31,20,90.47,4,0
15298.0,75,Other,47422,PhD,United Kingdom,Single,1,1050.38,29,36.22,4,0
15299.0,45,Other,19306,Bachelor,United Kingdom,Single,4,1387.88,15,92.53,4,0
15301.0,27,Female,40810,Master,United Kingdom,Married,1,1168.84,19,61.52,4,3
15311.0,30,Female,76163,Bachelor,United Kingdom,Married,1,12703.83,270,47.05,4,1
15321.0,44,Other,60934,College,United Kingdom,Married,2,964.28,18,53.57,4,3
15329.0,59,Female,37240,College,United Kingdom,Single,3,793.95,20,39.7,4,0
15332.0,44,Male,51791,College,Lithuania,Married,1,494.41,6,82.4,4,2
15339.0,66,Male,38650,College,United Kingdom,Married,4,650.57,11,59.14,4,3
15351.0,22,Female,38828,PhD,United Kingdom,Married,3,1134.33,15,75.62,4,3
15353.0,65,Male,53370,Master,United Kingdom,Married,2,1174.43,8,146.8,4,3
15354.0,48,Female,55840,PhD,United Kingdom,Single,0,663.6,7,94.8,4,0
15356.0,46,Female,94519,Master,United Kingdom,Married,0,1546.77,13,118.98,4,3
15358.0,26,Female,26264,High School,United Kingdom,Married,3,2271.75,55,41.3,4,3
15365.0,74,Other,56439,PhD,United Kingdom,Married,3,1055.14,15,70.34,4,3
15367.0,77,Other,79502,College,United Kingdom,Single,3,805.49,13,61.96,4,0
15369.0,55,Male,92649,College,United Kingdom,Married,0,1792.28,13,137.87,4,3
15370.0,47,Female,56191,PhD,United Kingdom,Married,4,532.4,9,59.16,4,3
15373.0,47,Male,79020,Master,United Kingdom,Single,0,1086.63,18,60.37,4,0
15379.0,41,Male,22007,PhD,United Kingdom,Single,1,700.73,9,77.86,4,0
15382.0,18,Male,17932,College,United Kingdom,Single,4,1542.13,20,77.11,4,0
15394.0,23,Male,65906,PhD,United Kingdom,Single,1,826.01,13,63.54,4,0
15407.0,44,Male,83482,Bachelor,United Kingdom,Single,3,596.19,4,149.05,4,0
15410.0,68,Male,34876,High School,United Kingdom,Married,4,590.04,10,59.0,4,3
15413.0,22,Male,58643,Bachelor,United Kingdom,Married,4,9416.82,7,1345.26,4,3
15416.0,33,Female,78470,PhD,United Kingdom,Married,3,756.36,9,84.04,4,3
15421.0,29,Female,52008,College,United Kingdom,Single,1,837.99,10,83.8,4,0
15426.0,54,Male,34316,Bachelor,United Kingdom,Married,2,1403.13,11,127.56,4,3
15427.0,36,Female,28083,College,United Kingdom,Married,2,648.43,3,216.14,4,3
15434.0,27,Female,30162,Bachelor,United Kingdom,Single,4,467.27,13,35.94,4,0
15436.0,26,Female,28536,High School,United Kingdom,Married,3,703.66,3,234.55,4,3
15443.0,77,Other,78530,PhD,United Kingdom,Single,0,1907.2,16,119.2,4,0
15444.0,55,Other,28283,High School,United Kingdom,Married,2,613.38,2,306.69,4,3
15452.0,30,Female,99116,Bachelor,United Kingdom,Married,3,496.42,6,82.74,4,3
15453.0,19,Female,39105,College,United Kingdom,Married,1,727.96,7,103.99,4,3
15464.0,43,Other,43311,PhD,United Kingdom,Married,2,661.11,1,661.11,4,3
15465.0,21,Male,83899,Master,United Kingdom,Single,2,1476.36,39,37.86,4,0
15466.0,77,Male,12117,Master,United Kingdom,Single,2,593.95,4,148.49,4,0
15480.0,22,Other,67573,PhD,Malta,Single,0,6101.45,7,871.64,4,2
15482.0,31,Other,87425,Bachelor,United Kingdom,Single,0,2655.52,24,110.65,4,0
15484.0,59,Female,79637,Bachelor,United Kingdom,Single,1,523.94,7,74.85,4,0
15485.0,26,Male,11115,College,United Kingdom,Single,2,624.69,8,78.09,4,0
15491.0,58,Female,53217,College,United Kingdom,Single,0,600.31,7,85.76,4,0
15493.0,23,Other,47101,Bachelor,United Kingdom,Single,2,2816.94,11,256.09,4,0
15494.0,58,Other,48301,PhD,United Kingdom,Single,1,842.83,6,140.47,4,0
15498.0,40,Female,87156,PhD,United Kingdom,Single,3,5057.11,55,91.95,4,0
15502.0,76,Other,44556,Master,United Kingdom,Married,2,8570.14,27,317.41,4,3
15506.0,52,Female,20979,College,United Kingdom,Married,2,522.71,6,87.12,4,3
15511.0,35,Female,76192,Master,United Kingdom,Single,3,638.94,5,127.79,4,0
15513.0,66,Male,43888,Master,United Kingdom,Married,2,2866.88,41,69.92,4,3
15514.0,55,Female,81482,College,United Kingdom,Married,2,844.12,20,42.21,4,3
15518.0,62,Other,86137,High School,United Kingdom,Single,4,1208.37,23,52.54,4,0
15521.0,78,Male,42907,Master,United Kingdom,Single,4,1523.51,24,63.48,4,0
15523.0,47,Male,86365,PhD,United Kingdom,Single,4,584.11,18,32.45,4,0
15525.0,59,Female,58717,High School,United Kingdom,Single,2,717.07,5,143.41,4,0
15527.0,31,Other,61922,High School,United Kingdom,Married,1,1365.8,31,44.06,4,3
15529.0,59,Other,74204,Bachelor,United Kingdom,Married,3,1419.95,13,109.23,4,3
15531.0,62,Other,43658,Master,United Kingdom,Single,0,692.66,2,346.33,4,0
15532.0,69,Other,80293,High School,United Kingdom,Married,2,2363.25,12,196.94,4,3
15535.0,74,Male,79338,Bachelor,United Kingdom,Married,3,668.43,10,66.84,4,3
15542.0,68,Other,83760,College,United Kingdom,Single,3,665.08,4,166.27,4,0
15544.0,18,Female,98717,PhD,United Kingdom,Married,2,890.94,26,34.27,4,3
15547.0,29,Male,35551,Bachelor,United Kingdom,Single,1,3689.08,28,131.75,4,0
15549.0,23,Male,33257,PhD,United Kingdom,Single,2,565.75,9,62.86,4,0
15550.0,58,Other,23610,Bachelor,United Kingdom,Married,1,701.87,14,50.13,4,3
15551.0,64,Male,69394,College,United Kingdom,Single,1,480.44,9,53.38,4,0
15555.0,23,Female,14856,Bachelor,United Kingdom,Married,0,3481.73,46,75.69,4,3
15563.0,34,Male,63116,High School,United Kingdom,Single,2,503.02,11,45.73,4,0
15570.0,28,Male,58788,High School,United Kingdom,Married,4,2996.2,27,110.97,4,3
15571.0,62,Other,82440,Master,United Kingdom,Married,3,1614.99,14,115.36,4,3
15572.0,49,Female,32130,High School,United Kingdom,Married,3,1262.83,10,126.28,4,3
15573.0,37,Male,48002,PhD,United Kingdom,Single,3,613.63,5,122.73,4,0
15574.0,20,Male,98926,PhD,United Kingdom,Married,3,859.97,7,122.85,4,3
15579.0,57,Other,32751,PhD,United Kingdom,Married,2,590.57,7,84.37,4,3
15580.0,57,Other,93782,College,United Kingdom,Single,3,646.56,14,46.18,4,0
15581.0,79,Male,51461,PhD,United Kingdom,Single,3,6710.49,43,156.06,4,0
15584.0,70,Male,89252,College,United Kingdom,Married,0,714.16,7,102.02,4,3
15596.0,38,Male,60860,College,United Kingdom,Single,1,776.05,16,48.5,4,0
15601.0,71,Other,16850,High School,United Kingdom,Single,2,2201.63,35,62.9,4,0
15605.0,24,Male,76845,Bachelor,United Kingdom,Married,1,528.29,10,52.83,4,3
15606.0,74,Other,25242,Master,United Kingdom,Single,1,605.9,19,31.89,4,0
15611.0,31,Other,47390,PhD,United Kingdom,Single,2,613.47,32,19.17,4,0
15615.0,63,Other,38681,College,United Kingdom,Married,2,2343.62,54,43.4,4,3
15622.0,43,Male,47794,High School,United Kingdom,Single,1,1776.42,30,59.21,4,0
15628.0,27,Other,49068,PhD,United Kingdom,Married,3,812.5,21,38.69,4,3
15632.0,34,Male,67710,Bachelor,United Kingdom,Single,4,486.02,10,48.6,4,0
15633.0,49,Other,30437,High School,United Kingdom,Single,2,633.48,18,35.19,4,0
15640.0,66,Other,93175,College,United Kingdom,Single,1,2257.24,34,66.39,4,0
15641.0,24,Other,32301,High School,United Kingdom,Single,0,619.06,12,51.59,4,0
15658.0,64,Female,44832,High School,United Kingdom,Married,2,742.5,13,57.12,4,3
15665.0,70,Female,48145,High School,United Kingdom,Married,3,644.4,5,128.88,4,3
15673.0,31,Other,49366,Bachelor,United Kingdom,Single,4,814.47,10,81.45,4,0
15674.0,74,Male,58331,PhD,United Kingdom,Married,3,1902.41,18,105.69,4,3
15676.0,75,Other,65922,PhD,United Kingdom,Married,0,706.53,5,141.31,4,3
15680.0,55,Other,47946,Master,United Kingdom,Single,4,777.26,12,64.77,4,0
15687.0,76,Female,78886,Bachelor,United Kingdom,Single,2,716.81,11,65.16,4,0
15694.0,32,Male,57606,Master,United Kingdom,Married,4,774.3,29,26.7,4,3
15696.0,44,Male,73089,PhD,United Kingdom,Single,2,1198.46,21,57.07,4,0
15701.0,35,Other,10265,Bachelor,United Kingdom,Single,2,697.18,4,174.3,4,0
15704.0,75,Male,67978,College,United Kingdom,Married,2,671.95,8,83.99,4,3
15707.0,53,Female,83558,College,United Kingdom,Single,3,488.24,4,122.06,4,0
15708.0,43,Other,54829,College,United Kingdom,Single,3,1705.16,14,121.8,4,0
15712.0,45,Female,61869,PhD,United Kingdom,Single,4,653.14,13,50.24,4,0
15716.0,57,Female,75840,Master,United Kingdom,Married,0,875.26,11,79.57,4,3
15719.0,41,Female,69614,College,United Kingdom,Single,3,4387.92,39,112.51,4,0
15722.0,61,Other,30361,Master,United Kingdom,Single,3,773.65,15,51.58,4,0
15727.0,61,Male,71350,High School,United Kingdom,Single,0,2474.36,15,164.96,4,0
15734.0,48,Female,53250,Bachelor,United Kingdom,Married,3,494.04,4,123.51,4,3
15738.0,20,Other,88131,Bachelor,United Kingdom,Married,2,1010.58,45,22.46,4,3
15747.0,31,Male,44829,High School,United Kingdom,Single,0,528.32,10,52.83,4,0
15750.0,32,Other,33685,Master,United Kingdom,Single,0,1821.25,24,75.89,4,0
15751.0,68,Other,20376,College,United Kingdom,Married,4,675.53,14,48.25,4,3
15752.0,64,Male,48418,High School,United Kingdom,Married,4,1158.41,10,115.84,4,3
15754.0,51,Female,10315,Master,United Kingdom,Single,2,491.75,12,40.98,4,0
15755.0,22,Male,60594,Bachelor,United Kingdom,Married,2,1054.92,20,52.75,4,3
15756.0,70,Male,10020,PhD,United Kingdom,Married,0,475.63,4,118.91,4,3
15757.0,28,Female,61235,High School,United Kingdom,Single,4,710.52,6,118.42,4,0
15760.0,54,Female,81381,Bachelor,Norway,Single,4,33628.55,5,6725.71,4,1
15764.0,27,Female,55349,Bachelor,United Kingdom,Married,2,718.08,14,51.29,4,3
15768.0,47,Male,21702,College,United Kingdom,Single,3,6530.36,36,181.4,4,0
15769.0,32,Other,87248,High School,United Kingdom,Married,4,468.91,51,9.19,4,3
15774.0,78,Male,17639,Master,United Kingdom,Single,3,554.51,7,79.22,4,0
15785.0,26,Other,61537,High School,United Kingdom,Married,2,672.25,26,25.86,4,3
15786.0,33,Other,18677,PhD,United Kingdom,Married,3,1451.02,9,161.22,4,3
15791.0,68,Male,42371,High School,United Kingdom,Single,0,487.24,9,54.14,4,0
15796.0,29,Other,59440,High School,United Kingdom,Married,0,1292.61,22,58.76,4,3
15800.0,40,Female,46881,Master,United Kingdom,Married,3,633.18,7,90.45,4,3
15802.0,46,Male,28259,College,United Kingdom,Single,4,1354.26,3,451.42,4,0
15804.0,45,Male,69765,Bachelor,United Kingdom,Single,2,1121.76,19,59.04,4,0
15805.0,62,Male,97754,College,United Kingdom,Single,4,1588.61,40,39.72,4,0
15808.0,46,Female,56317,PhD,United Kingdom,Married,0,2957.65,24,123.24,4,3
15809.0,57,Male,29580,PhD,United Kingdom,Married,2,832.27,9,92.47,4,3
15810.0,61,Male,80007,Bachelor,United Kingdom,Married,3,501.09,13,38.55,4,3
15811.0,57,Other,20619,Bachelor,United Kingdom,Single,1,1046.56,10,104.66,4,0
15819.0,70,Other,21302,PhD,United Kingdom,Married,2,503.64,11,45.79,4,3
15823.0,34,Male,94327,High School,United Kingdom,Single,0,656.45,6,109.41,4,0
15827.0,72,Female,35908,Bachelor,United Kingdom,Single,1,1347.49,42,32.08,4,0
15834.0,31,Male,26005,Master,United Kingdom,Married,0,1619.31,9,179.92,4,3
15845.0,32,Male,79093,Bachelor,United Kingdom,Married,0,635.11,14,45.36,4,3
15849.0,61,Female,82204,PhD,United Kingdom,Married,4,5876.34,1,5876.34,4,3
15850.0,19,Female,43036,PhD,United Kingdom,Married,4,658.15,6,109.69,4,3
15854.0,75,Male,95168,PhD,United Kingdom,Single,0,864.4,21,41.16,4,0
15856.0,62,Male,89399,PhD,United Kingdom,Single,4,2301.83,58,39.69,4,0
15858.0,21,Female,74642,Master,United Kingdom,Single,2,1312.43,15,87.5,4,0
15860.0,77,Male,28581,High School,United Kingdom,Single,1,1208.26,17,71.07,4,0
15861.0,70,Other,34023,PhD,United Kingdom,Single,2,1596.48,15,106.43,4,0
15862.0,77,Male,25141,PhD,United Kingdom,Single,0,1613.52,13,124.12,4,0
15865.0,19,Female,31012,PhD,United Kingdom,Single,1,536.11,5,107.22,4,0
15867.0,32,Female,85503,PhD,United Kingdom,Single,4,3604.0,35,102.97,4,0
15872.0,40,Female,67387,College,United Kingdom,Single,2,473.83,4,118.46,4,0
15874.0,53,Other,45922,Master,United Kingdom,Married,0,2393.56,25,95.74,4,3
15879.0,60,Other,98102,PhD,United Kingdom,Married,4,615.33,4,153.83,4,3
15885.0,61,Male,11294,College,United Kingdom,Single,0,540.77,20,27.04,4,0
15889.0,66,Female,50501,PhD,United Kingdom,Single,0,1106.75,9,122.97,4,0
15896.0,69,Other,61075,PhD,United Kingdom,Single,1,1899.67,1,1899.67,4,0
15898.0,53,Female,38599,College,United Kingdom,Married,2,2527.98,29,87.17,4,3
15906.0,75,Female,45325,Bachelor,United Kingdom,Single,3,927.16,12,77.26,4,0
15907.0,61,Other,26454,PhD,United Kingdom,Married,4,644.97,3,214.99,4,3
15910.0,58,Other,58671,Bachelor,United Kingdom,Single,3,1119.67,15,74.64,4,0
15911.0,70,Female,90194,PhD,United Kingdom,Single,1,1026.54,10,102.65,4,0
15916.0,53,Female,10057,PhD,United Kingdom,Single,0,1333.72,17,78.45,4,0
15919.0,24,Female,86603,College,United Kingdom,Married,3,495.38,2,247.69,4,3
15950.0,57,Female,81145,High School,United Kingdom,Married,4,1238.79,13,95.29,4,3
15953.0,38,Male,53024,High School,United Kingdom,Married,4,637.35,21,30.35,4,3
15955.0,43,Female,39896,College,United Kingdom,Married,3,1058.44,25,42.34,4,3
15965.0,60,Female,27324,PhD,United Kingdom,Married,0,914.37,14,65.31,4,3
15967.0,45,Female,53815,PhD,United Kingdom,Married,0,1571.88,13,120.91,4,3
15972.0,47,Male,16638,PhD,United Kingdom,Married,4,747.8,5,149.56,4,3
15974.0,68,Female,18466,College,United Kingdom,Single,2,498.34,8,62.29,4,0
15976.0,27,Female,25387,Bachelor,United Kingdom,Married,2,1008.54,6,168.09,4,3
15981.0,35,Other,55841,College,United Kingdom,Single,0,792.23,27,29.34,4,0
15983.0,65,Female,89276,Bachelor,United Kingdom,Married,2,665.83,8,83.23,4,3
15984.0,34,Female,93449,College,United Kingdom,Single,2,1955.34,32,61.1,4,0
15990.0,77,Other,34479,Master,United Kingdom,Married,4,508.36,7,72.62,4,3
15993.0,64,Female,10311,College,United Kingdom,Single,2,1271.81,10,127.18,4,0
15996.0,79,Other,37070,PhD,United Kingdom,Married,3,781.45,8,97.68,4,3
15998.0,40,Male,82512,PhD,United Kingdom,Married,3,3741.94,21,178.19,4,3
16003.0,22,Male,21788,Master,United Kingdom,Single,3,916.37,10,91.64,4,0
16005.0,79,Male,16414,College,United Kingdom,Married,2,1178.96,11,107.18,4,3
16007.0,59,Other,25418,Bachelor,United Kingdom,Married,1,1235.28,7,176.47,4,3
16008.0,30,Other,53313,PhD,United Kingdom,Married,4,636.03,15,42.4,4,3
16010.0,23,Male,60360,Master,United Kingdom,Single,3,615.28,12,51.27,4,0
16011.0,40,Female,44554,PhD,United Kingdom,Married,4,1170.31,30,39.01,4,3
16012.0,59,Female,84819,High School,United Kingdom,Single,4,608.28,5,121.66,4,0
16013.0,51,Male,51997,Bachelor,United Kingdom,Married,3,804.37,94,8.56,4,3
16014.0,67,Female,36578,Master,United Kingdom,Married,1,769.74,6,128.29,4,3
16016.0,19,Female,27936,PhD,United Kingdom,Married,1,1250.02,14,89.29,4,3
16019.0,76,Other,27973,PhD,United Kingdom,Single,3,1561.87,35,44.62,4,0
16029.0,60,Female,84610,Master,United Kingdom,Married,2,24833.37,125,198.67,4,1
16033.0,67,Male,93795,Master,United Kingdom,Single,3,4762.01,36,132.28,4,0
16040.0,77,Male,23113,Bachelor,United Kingdom,Single,3,509.09,8,63.64,4,0
16049.0,66,Male,43747,College,United Kingdom,Married,0,1149.44,6,191.57,4,3
16053.0,55,Female,55918,College,United Kingdom,Single,3,675.34,8,84.42,4,0
16054.0,73,Other,48212,Master,United Kingdom,Married,2,845.27,7,120.75,4,3
16057.0,38,Other,95953,Master,United Kingdom,Single,3,1038.59,17,61.09,4,0
16059.0,30,Other,38172,Master,United Kingdom,Single,2,1213.9,12,101.16,4,0
16062.0,45,Female,43710,High School,United Kingdom,Single,4,498.78,8,62.35,4,0
16065.0,39,Male,25082,Master,United Kingdom,Single,1,911.75,10,91.18,4,0
16072.0,65,Male,54071,College,United Kingdom,Married,0,2189.7,4,547.42,4,3
16081.0,38,Male,42868,Bachelor,United Kingdom,Married,0,1178.36,8,147.29,4,3
16085.0,31,Other,26316,Bachelor,United Kingdom,Married,0,1041.95,13,80.15,4,3
16094.0,30,Other,49646,PhD,United Kingdom,Married,2,913.39,19,48.07,4,3
16096.0,63,Female,83623,Master,United Kingdom,Married,1,466.99,4,116.75,4,3
16098.0,76,Female,45917,Master,United Kingdom,Single,1,600.26,14,42.88,4,0
16101.0,60,Female,51586,High School,United Kingdom,Married,0,571.46,7,81.64,4,3
16103.0,73,Male,26768,PhD,United Kingdom,Married,4,754.75,27,27.95,4,3
16104.0,72,Male,48889,Bachelor,United Kingdom,Married,3,895.72,11,81.43,4,3
16110.0,33,Male,99454,PhD,United Kingdom,Married,4,1157.05,4,289.26,4,3
16115.0,65,Female,40093,PhD,United Kingdom,Single,0,1017.48,12,84.79,4,0
16121.0,65,Female,48962,College,United Kingdom,Married,2,750.9,6,125.15,4,3
16125.0,58,Other,31466,Bachelor,United Kingdom,Single,2,1084.76,14,77.48,4,0
16126.0,27,Female,75742,College,United Kingdom,Single,2,1244.15,15,82.94,4,0
16131.0,59,Female,89442,Master,United Kingdom,Married,4,702.61,15,46.84,4,3
16133.0,40,Female,73773,High School,United Kingdom,Single,2,2549.57,78,32.69,4,3
16143.0,53,Female,21968,College,United Kingdom,Single,0,903.96,16,56.5,4,0
16145.0,64,Male,40876,High School,United Kingdom,Married,0,1134.13,29,39.11,4,3
16150.0,55,Female,25003,High School,United Kingdom,Single,2,877.44,20,43.87,4,0
16151.0,54,Female,83838,High School,United Kingdom,Married,2,4217.59,1,4217.59,4,3
16153.0,73,Female,86458,College,United Kingdom,Single,0,615.89,13,47.38,4,0
16156.0,57,Male,93772,High School,United Kingdom,Married,3,771.87,26,29.69,4,3
16161.0,55,Male,21335,PhD,United Kingdom,Married,3,3529.69,57,61.92,4,3
16168.0,32,Other,36120,Bachelor,United Kingdom,Married,1,1320.82,73,18.09,4,3
16170.0,48,Male,56327,Bachelor,United Kingdom,Single,2,862.23,25,34.49,4,0
16177.0,59,Other,62532,College,United Kingdom,Single,0,528.91,12,44.08,4,0
16180.0,62,Male,83783,PhD,United Kingdom,Married,1,791.52,16,49.47,4,3
16186.0,28,Male,56670,PhD,United Kingdom,Married,3,1019.1,30,33.97,4,3
16187.0,47,Female,37867,High School,United Kingdom,Single,0,644.91,17,37.94,4,0
