Customer ID,Age,Gender,Income,Education,Country,Mariage,Children,Total spending,Frequency,Average spending,Quartile
15386.0,68,Female,29172,High School,United Kingdom,Married,4,42.98,1,42.98,1
15387.0,56,Female,60363,PhD,United Kingdom,Married,2,43.3,1,43.3,1
15388.0,21,Female,84880,PhD,Canada,Married,4,20.63,1,20.63,1
15389.0,78,Other,53664,College,United Kingdom,Married,4,5.84,5,1.17,1
15390.0,48,Other,91478,Bachelor,Canada,Single,0,147.51,2,73.76,2
15391.0,55,Female,34926,PhD,United Kingdom,Married,4,84.86,2,42.43,2
15392.0,74,Male,99528,Master,United Kingdom,Married,1,373.99,8,46.75,3
15393.0,59,Female,65643,Bachelor,United Kingdom,Single,2,147.58,5,29.52,2
15394.0,23,Male,65906,PhD,United Kingdom,Single,1,826.01,13,63.54,4
15395.0,77,Male,50519,Bachelor,United Kingdom,Married,1,45.8,1,45.8,1
15396.0,34,Female,62055,Bachelor,United Kingdom,Single,2,57.09,2,28.54,1
15397.0,44,Female,43573,Bachelor,United Kingdom,Single,4,29.6,1,29.6,1
15398.0,79,Female,11856,College,United Kingdom,Single,0,199.67,3,66.56,3
15399.0,49,Female,37985,Bachelor,United Kingdom,Married,4,95.49,3,31.83,2
15400.0,24,Other,49314,Master,United Kingdom,Married,2,80.65,9,8.96,2
15401.0,43,Female,19800,Master,United Kingdom,Married,3,64.8,2,32.4,1
15402.0,29,Female,83606,Master,United Kingdom,Single,3,448.18,7,64.03,3
15403.0,35,Male,31110,PhD,United Kingdom,Married,2,3.32,2,1.66,1
15404.0,49,Other,44512,College,United Kingdom,Single,3,27.51,1,27.51,1
15405.0,49,Male,36016,High School,United Kingdom,Single,3,130.97,2,65.48,2
15406.0,38,Male,49074,College,United Kingdom,Married,3,345.34,6,57.56,3
15407.0,44,Male,83482,Bachelor,United Kingdom,Single,3,596.19,4,149.05,4
15408.0,57,Female,49744,PhD,United Kingdom,Married,3,152.19,1,152.19,2
15409.0,71,Other,62819,Master,United Kingdom,Married,4,37.8,2,18.9,1
15410.0,68,Male,34876,High School,United Kingdom,Married,4,590.04,10,59.0,4
15411.0,28,Male,78026,College,United Kingdom,Single,1,413.56,5,82.71,3
15412.0,56,Other,69550,High School,United Kingdom,Single,3,34.71,1,34.71,1
15413.0,22,Male,58643,Bachelor,United Kingdom,Married,4,9416.82,7,1345.26,4
15414.0,77,Female,47771,Master,United Kingdom,Single,4,125.25,3,41.75,2
15415.0,57,Male,43795,PhD,United Kingdom,Married,2,83.79,1,83.79,2
15416.0,33,Female,78470,PhD,United Kingdom,Married,3,756.36,9,84.04,4
15417.0,31,Other,49888,High School,United Kingdom,Single,2,52.46,1,52.46,1
15418.0,53,Female,18533,PhD,United Kingdom,Single,3,147.43,2,73.72,2
15419.0,56,Other,42378,High School,United Kingdom,Married,3,10.49,1,10.49,1
15420.0,77,Other,12015,College,United Kingdom,Married,3,78.63,6,13.1,2
15421.0,29,Female,52008,College,United Kingdom,Single,1,837.99,10,83.8,4
15422.0,57,Male,31695,College,United Kingdom,Married,1,438.73,8,54.84,3
15423.0,29,Male,19041,Bachelor,United Kingdom,Single,0,108.18,4,27.04,2
15424.0,66,Male,21806,Master,United Kingdom,Single,2,41.47,3,13.82,1
15425.0,72,Male,52022,Bachelor,United Kingdom,Married,2,452.07,4,113.02,3
15426.0,54,Male,34316,Bachelor,United Kingdom,Married,2,1403.13,11,127.56,4
15427.0,36,Female,28083,College,United Kingdom,Married,2,648.43,3,216.14,4
15428.0,29,Other,91565,High School,United Kingdom,Married,0,208.84,4,52.21,3
15429.0,69,Male,47619,Bachelor,United Kingdom,Married,4,172.52,3,57.51,2
15430.0,52,Other,65731,College,United Kingdom,Married,0,163.55,3,54.52,2
15431.0,76,Male,89334,Master,United Kingdom,Married,2,4.04,1,4.04,1
15432.0,34,Male,60847,Master,United Kingdom,Single,3,90.43,4,22.61,2
15433.0,46,Male,85260,PhD,United Kingdom,Single,2,66.29,3,22.1,1
15434.0,27,Female,30162,Bachelor,United Kingdom,Single,4,467.27,13,35.94,4
15435.0,55,Other,81099,PhD,United Kingdom,Single,4,108.32,1,108.32,2
15436.0,26,Female,28536,High School,United Kingdom,Married,3,703.66,3,234.55,4
15437.0,35,Other,14784,Master,United Kingdom,Married,1,168.95,2,84.48,2
15438.0,66,Male,74853,PhD,United Kingdom,Single,2,88.44,1,88.44,2
15439.0,62,Male,24754,High School,United Kingdom,Single,3,155.65,4,38.91,2
15440.0,46,Male,39032,College,United Kingdom,Single,4,145.0,3,48.33,2
15441.0,43,Female,38506,Bachelor,United Kingdom,Married,0,200.57,3,66.86,3
15442.0,48,Other,49771,High School,United Kingdom,Married,4,9.9,1,9.9,1
15443.0,77,Other,78530,PhD,United Kingdom,Single,0,1907.2,16,119.2,4
15444.0,55,Other,28283,High School,United Kingdom,Married,2,613.38,2,306.69,4
15445.0,77,Female,26751,High School,United Kingdom,Single,0,68.95,2,34.48,2
15446.0,77,Other,35812,Master,United Kingdom,Single,2,244.34,5,48.87,3
15447.0,48,Other,60548,College,United Kingdom,Single,2,121.92,6,20.32,2
15448.0,75,Female,63024,Bachelor,United Kingdom,Married,4,150.76,2,75.38,2
15449.0,77,Female,91187,College,United Kingdom,Single,0,117.37,5,23.47,2
15450.0,76,Other,77307,College,United Kingdom,Single,0,65.18,1,65.18,1
15451.0,36,Other,22149,Master,United Kingdom,Married,3,190.71,2,95.36,3
15452.0,30,Female,99116,Bachelor,United Kingdom,Married,3,496.42,6,82.74,4
15453.0,19,Female,39105,College,United Kingdom,Married,1,727.96,7,103.99,4
15454.0,45,Female,32906,High School,United Kingdom,Single,4,118.21,2,59.1,2
15455.0,28,Female,60353,PhD,United Kingdom,Single,0,25.5,1,25.5,1
15456.0,21,Female,29242,PhD,United Kingdom,Married,2,460.4,10,46.04,3
15457.0,79,Female,99045,Bachelor,United Kingdom,Married,1,109.19,1,109.19,2
15458.0,34,Male,41655,PhD,United Kingdom,Single,4,17.27,2,8.64,1
15459.0,45,Other,78276,High School,United Kingdom,Single,0,23.82,2,11.91,1
15460.0,78,Other,50527,PhD,United Kingdom,Single,3,164.04,1,164.04,2
15461.0,24,Other,37426,Master,United Kingdom,Single,1,29.44,3,9.81,1
15462.0,18,Female,60250,Bachelor,United Kingdom,Single,2,91.85,4,22.96,2
15463.0,25,Male,29728,Bachelor,United Kingdom,Single,0,12.99,1,12.99,1
15464.0,43,Other,43311,PhD,United Kingdom,Married,2,661.11,1,661.11,4
15465.0,21,Male,83899,Master,United Kingdom,Single,2,1476.36,39,37.86,4
15466.0,77,Male,12117,Master,United Kingdom,Single,2,593.95,4,148.49,4
15467.0,74,Female,47186,PhD,United Kingdom,Married,1,120.68,4,30.17,2
15468.0,70,Other,73902,Bachelor,United Kingdom,Married,0,296.65,7,42.38,3
15469.0,54,Male,33161,College,United Kingdom,Married,0,261.65,6,43.61,3
15470.0,62,Female,10805,Bachelor,United Kingdom,Single,0,1.26,1,1.26,1
15471.0,39,Other,79889,PhD,United Kingdom,Single,0,350.07,3,116.69,3
15472.0,67,Female,21012,College,United Kingdom,Single,3,173.98,1,173.98,2
15473.0,72,Male,57650,College,United Kingdom,Single,3,44.95,11,4.09,1
15474.0,26,Other,34853,High School,United Kingdom,Married,1,87.62,1,87.62,2
15475.0,65,Other,30659,Bachelor,United Kingdom,Single,4,52.98,1,52.98,1
15476.0,56,Other,64988,PhD,United Kingdom,Single,4,229.8,5,45.96,3
15477.0,60,Other,60913,Master,United Kingdom,Single,3,3.2,1,3.2,1
15478.0,51,Other,86724,Master,United Kingdom,Married,4,233.08,3,77.69,3
15479.0,54,Female,67097,Master,United Kingdom,Married,0,45.4,1,45.4,1
15480.0,22,Other,67573,PhD,Malta,Single,0,6101.45,7,871.64,4
15481.0,45,Female,75299,Master,Norway,Single,1,65.76,1,65.76,1
15482.0,31,Other,87425,Bachelor,United Kingdom,Single,0,2655.52,24,110.65,4
15483.0,31,Male,29551,Bachelor,United Kingdom,Single,0,454.17,10,45.42,3
15484.0,59,Female,79637,Bachelor,United Kingdom,Single,1,523.94,7,74.85,4
15485.0,26,Male,11115,College,United Kingdom,Single,2,624.69,8,78.09,4
15486.0,24,Female,61302,High School,United Kingdom,Married,0,2.55,1,2.55,1
15487.0,48,Other,16581,High School,United Kingdom,Married,0,34.47,1,34.47,1
15488.0,30,Other,18014,PhD,United Kingdom,Single,0,35.44,5,7.09,1
15489.0,52,Female,82041,PhD,United Kingdom,Married,4,404.57,12,33.71,3
15490.0,21,Other,36440,High School,United Kingdom,Married,0,91.1,2,45.55,2
15491.0,58,Female,53217,College,United Kingdom,Single,0,600.31,7,85.76,4
15492.0,34,Female,73428,Master,United Kingdom,Married,4,88.86,2,44.43,2
15493.0,23,Other,47101,Bachelor,United Kingdom,Single,2,2816.94,11,256.09,4
15494.0,58,Other,48301,PhD,United Kingdom,Single,1,842.83,6,140.47,4
15495.0,73,Other,24512,Bachelor,United Kingdom,Married,0,39.35,1,39.35,1
15496.0,47,Female,88491,College,United Kingdom,Single,3,58.09,1,58.09,1
15497.0,71,Male,70994,High School,United Kingdom,Single,4,459.11,11,41.74,3
15498.0,40,Female,87156,PhD,United Kingdom,Single,3,5057.11,55,91.95,4
15499.0,55,Female,80235,Bachelor,United Kingdom,Married,4,120.4,1,120.4,2
15500.0,41,Other,63173,High School,United Kingdom,Single,1,310.17,4,77.54,3
15501.0,77,Other,85502,Master,United Kingdom,Single,4,222.94,2,111.47,3
15502.0,76,Other,44556,Master,United Kingdom,Married,2,8570.14,27,317.41,4
15503.0,54,Male,42219,PhD,United Kingdom,Married,3,251.33,2,125.66,3
15504.0,61,Male,83205,Master,United Kingdom,Single,1,235.03,5,47.01,3
15505.0,77,Female,16267,High School,United Kingdom,Married,0,233.09,7,33.3,3
15506.0,52,Female,20979,College,United Kingdom,Married,2,522.71,6,87.12,4
15507.0,24,Female,43450,College,United Kingdom,Single,3,186.45,1,186.45,3
15508.0,24,Male,14428,PhD,United Kingdom,Married,4,312.12,6,52.02,3
15509.0,42,Male,77847,High School,United Kingdom,Single,2,115.94,1,115.94,2
15510.0,30,Female,83306,Bachelor,United Kingdom,Married,0,125.0,1,125.0,2
15511.0,35,Female,76192,Master,United Kingdom,Single,3,638.94,5,127.79,4
15512.0,49,Other,24008,PhD,United Kingdom,Single,4,93.66,4,23.42,2
15513.0,66,Male,43888,Master,United Kingdom,Married,2,2866.88,41,69.92,4
15514.0,55,Female,81482,College,United Kingdom,Married,2,844.12,20,42.21,4
15515.0,18,Female,67529,High School,United Kingdom,Married,0,20.12,1,20.12,1
15516.0,28,Male,21691,High School,United Kingdom,Married,0,41.68,3,13.89,1
15517.0,67,Other,13558,Bachelor,United Kingdom,Single,3,48.81,1,48.81,1
15518.0,62,Other,86137,High School,United Kingdom,Single,4,1208.37,23,52.54,4
15519.0,22,Male,24984,High School,United Kingdom,Married,1,109.19,2,54.6,2
15520.0,49,Female,57772,Bachelor,United Kingdom,Single,3,31.04,1,31.04,1
15521.0,78,Male,42907,Master,United Kingdom,Single,4,1523.51,24,63.48,4
15522.0,28,Female,95664,PhD,United Kingdom,Married,0,54.14,2,27.07,1
15523.0,47,Male,86365,PhD,United Kingdom,Single,4,584.11,18,32.45,4
15524.0,51,Other,23650,Bachelor,United Kingdom,Single,3,192.2,2,96.1,3
15525.0,59,Female,58717,High School,United Kingdom,Single,2,717.07,5,143.41,4
15526.0,66,Female,36118,College,United Kingdom,Married,1,21.98,2,10.99,1
15527.0,31,Other,61922,High School,United Kingdom,Married,1,1365.8,31,44.06,4
15528.0,37,Other,55035,College,United Kingdom,Single,2,67.8,1,67.8,2
15529.0,59,Other,74204,Bachelor,United Kingdom,Married,3,1419.95,13,109.23,4
15530.0,30,Female,73311,High School,United Kingdom,Single,1,373.27,5,74.65,3
15531.0,62,Other,43658,Master,United Kingdom,Single,0,692.66,2,346.33,4
15532.0,69,Other,80293,High School,United Kingdom,Married,2,2363.25,12,196.94,4
15533.0,61,Female,44729,High School,United Kingdom,Married,4,340.53,5,68.11,3
15534.0,34,Other,34084,College,United Kingdom,Married,1,29.9,1,29.9,1
15535.0,74,Male,79338,Bachelor,United Kingdom,Married,3,668.43,10,66.84,4
15536.0,68,Male,13036,PhD,United Kingdom,Married,0,23.79,1,23.79,1
15537.0,55,Male,52391,Bachelor,United Kingdom,Married,2,92.69,1,92.69,2
15538.0,32,Other,95038,Master,United Kingdom,Single,4,422.1,11,38.37,3
15539.0,54,Female,35740,College,United Kingdom,Single,2,55.09,1,55.09,1
15540.0,68,Other,24732,PhD,United Kingdom,Married,2,48.15,2,24.08,1
15541.0,22,Male,17374,Bachelor,United Kingdom,Single,2,60.73,1,60.73,1
15542.0,68,Other,83760,College,United Kingdom,Single,3,665.08,4,166.27,4
15543.0,65,Other,95276,College,United Kingdom,Married,3,122.43,2,61.22,2
15544.0,18,Female,98717,PhD,United Kingdom,Married,2,890.94,26,34.27,4
15545.0,67,Male,33164,Bachelor,United Kingdom,Single,1,310.52,2,155.26,3
15546.0,55,Male,85340,PhD,United Kingdom,Married,3,98.1,3,32.7,2
15547.0,29,Male,35551,Bachelor,United Kingdom,Single,1,3689.08,28,131.75,4
15548.0,62,Other,87916,Bachelor,United Kingdom,Married,1,74.64,1,74.64,2
15549.0,23,Male,33257,PhD,United Kingdom,Single,2,565.75,9,62.86,4
15550.0,58,Other,23610,Bachelor,United Kingdom,Married,1,701.87,14,50.13,4
15551.0,64,Male,69394,College,United Kingdom,Single,1,480.44,9,53.38,4
15552.0,34,Female,82922,High School,United Kingdom,Married,2,66.43,2,33.22,1
15553.0,34,Male,46313,PhD,United Kingdom,Single,0,134.98,1,134.98,2
15554.0,28,Male,19063,PhD,United Kingdom,Married,2,67.35,1,67.35,2
15555.0,23,Female,14856,Bachelor,United Kingdom,Married,0,3481.73,46,75.69,4
15556.0,41,Other,32382,High School,United Kingdom,Married,3,55.49,1,55.49,1
15557.0,65,Male,60156,Master,United Kingdom,Single,3,71.19,1,71.19,2
15558.0,21,Male,66243,Master,United Kingdom,Married,0,110.06,2,55.03,2
15559.0,56,Female,73077,College,United Kingdom,Single,1,230.6,1,230.6,3
15560.0,66,Female,48486,PhD,United Kingdom,Married,3,26.44,2,13.22,1
15561.0,36,Other,13791,PhD,United Kingdom,Single,3,313.78,9,34.86,3
15562.0,48,Female,28631,Master,United Kingdom,Married,1,74.03,3,24.68,2
15563.0,34,Male,63116,High School,United Kingdom,Single,2,503.02,11,45.73,4
15564.0,49,Male,34294,PhD,United Kingdom,Single,1,8.87,2,4.44,1
15565.0,60,Other,42343,Master,United Kingdom,Single,0,36.53,2,18.26,1
15566.0,65,Female,62608,High School,United Kingdom,Single,3,25.73,2,12.86,1
15567.0,39,Other,22823,Bachelor,United Kingdom,Married,1,22.65,1,22.65,1
15568.0,51,Female,12755,College,United Kingdom,Single,0,135.49,3,45.16,2
15569.0,73,Male,83095,PhD,United Kingdom,Single,3,342.45,10,34.24,3
15570.0,28,Male,58788,High School,United Kingdom,Married,4,2996.2,27,110.97,4
15571.0,62,Other,82440,Master,United Kingdom,Married,3,1614.99,14,115.36,4
15572.0,49,Female,32130,High School,United Kingdom,Married,3,1262.83,10,126.28,4
15573.0,37,Male,48002,PhD,United Kingdom,Single,3,613.63,5,122.73,4
15574.0,20,Male,98926,PhD,United Kingdom,Married,3,859.97,7,122.85,4
15575.0,37,Female,25899,Master,United Kingdom,Married,4,15.55,1,15.55,1
15576.0,49,Other,89275,Bachelor,United Kingdom,Single,1,161.15,1,161.15,2
15577.0,68,Other,33675,Master,United Kingdom,Single,3,204.31,5,40.86,3
15578.0,37,Other,36651,College,United Kingdom,Single,2,31.05,1,31.05,1
15579.0,57,Other,32751,PhD,United Kingdom,Married,2,590.57,7,84.37,4
15580.0,57,Other,93782,College,United Kingdom,Single,3,646.56,14,46.18,4
15581.0,79,Male,51461,PhD,United Kingdom,Single,3,6710.49,43,156.06,4
15582.0,51,Female,26436,PhD,United Kingdom,Single,1,105.47,3,35.16,2
15583.0,62,Other,92790,Master,United Kingdom,Married,4,85.16,1,85.16,2
15584.0,70,Male,89252,College,United Kingdom,Married,0,714.16,7,102.02,4
15585.0,62,Other,79721,Master,United Kingdom,Single,2,70.19,1,70.19,2
15586.0,72,Other,66418,PhD,United Kingdom,Married,4,60.33,4,15.08,1
15587.0,48,Male,99487,Master,United Kingdom,Married,1,40.62,7,5.8,1
15588.0,76,Other,50992,High School,United Kingdom,Married,1,24.15,1,24.15,1
15589.0,57,Female,82884,Bachelor,United Kingdom,Married,1,128.94,4,32.24,2
15590.0,30,Other,21475,Bachelor,United Kingdom,Single,1,250.15,6,41.69,3
15591.0,34,Male,22406,Bachelor,United Kingdom,Married,4,31.95,3,10.65,1
15592.0,34,Female,99391,Bachelor,United Kingdom,Married,1,37.55,1,37.55,1
15593.0,24,Male,93581,High School,United Kingdom,Married,0,16.65,1,16.65,1
15594.0,22,Other,53796,Bachelor,United Kingdom,Married,0,329.62,6,54.94,3
15595.0,63,Female,27371,High School,United Kingdom,Married,0,8.8,1,8.8,1
15596.0,38,Male,60860,College,United Kingdom,Single,1,776.05,16,48.5,4
15597.0,76,Other,96759,PhD,United Kingdom,Married,1,86.85,3,28.95,2
15598.0,48,Male,81268,Bachelor,United Kingdom,Single,0,81.32,4,20.33,2
15599.0,30,Other,67247,Bachelor,United Kingdom,Single,0,161.57,3,53.86,2
15600.0,77,Female,48535,College,United Kingdom,Married,4,268.74,5,53.75,3
15601.0,71,Other,16850,High School,United Kingdom,Single,2,2201.63,35,62.9,4
15602.0,51,Female,96264,Master,United Kingdom,Single,0,389.87,25,15.59,3
15603.0,44,Male,83115,College,United Kingdom,Married,3,4.76,3,1.59,1
15604.0,36,Female,46680,Master,United Kingdom,Married,0,26.24,1,26.24,1
15605.0,24,Male,76845,Bachelor,United Kingdom,Married,1,528.29,10,52.83,4
15606.0,74,Other,25242,Master,United Kingdom,Single,1,605.9,19,31.89,4
15607.0,20,Other,26257,Bachelor,United Kingdom,Married,3,288.0,13,22.15,3
15608.0,44,Female,24155,PhD,United Kingdom,Single,3,289.02,5,57.8,3
15609.0,64,Other,15696,PhD,United Kingdom,Married,3,93.84,2,46.92,2
15610.0,43,Male,72759,High School,United Kingdom,Single,4,11.24,1,11.24,1
15611.0,31,Other,47390,PhD,United Kingdom,Single,2,613.47,32,19.17,4
15612.0,45,Other,92165,Bachelor,United Kingdom,Married,4,36.85,2,18.42,1
15613.0,75,Male,91896,High School,United Kingdom,Married,1,46.18,1,46.18,1
15614.0,55,Female,90222,High School,United Kingdom,Single,1,305.34,7,43.62,3
15615.0,63,Other,38681,College,United Kingdom,Married,2,2343.62,54,43.4,4
15616.0,39,Other,96272,Master,United Kingdom,Single,1,91.09,1,91.09,2
15617.0,61,Other,69562,PhD,United Kingdom,Single,2,134.75,3,44.92,2
15618.0,74,Other,97947,Bachelor,United Kingdom,Married,1,126.35,5,25.27,2
15619.0,23,Other,67254,Bachelor,United Kingdom,Single,0,13.25,1,13.25,1
15620.0,75,Female,50335,High School,United Kingdom,Single,1,461.27,8,57.66,3
15621.0,67,Female,76792,Master,United Kingdom,Single,1,40.3,6,6.72,1
15622.0,43,Male,47794,High School,United Kingdom,Single,1,1776.42,30,59.21,4
15623.0,30,Female,15271,PhD,United Kingdom,Married,2,418.22,8,52.28,3
15624.0,70,Male,36567,Bachelor,United Kingdom,Married,1,124.31,4,31.08,2
15625.0,24,Female,80078,College,United Kingdom,Married,0,251.15,14,17.94,3
15626.0,65,Male,60922,Bachelor,United Kingdom,Married,4,137.77,4,34.44,2
15627.0,79,Male,72296,High School,United Kingdom,Single,1,39.25,2,19.62,1
15628.0,27,Other,49068,PhD,United Kingdom,Married,3,812.5,21,38.69,4
15629.0,28,Male,88032,Master,United Kingdom,Married,2,221.7,4,55.42,3
15630.0,26,Other,30146,High School,United Kingdom,Married,1,220.58,4,55.14,3
15631.0,44,Male,31503,Master,United Kingdom,Married,1,87.52,1,87.52,2
15632.0,34,Male,67710,Bachelor,United Kingdom,Single,4,486.02,10,48.6,4
15633.0,49,Other,30437,High School,United Kingdom,Single,2,633.48,18,35.19,4
15634.0,48,Female,85085,College,United Kingdom,Married,2,124.0,2,62.0,2
15635.0,55,Female,83820,PhD,United Kingdom,Married,2,37.7,1,37.7,1
15636.0,56,Female,27702,High School,United Kingdom,Married,4,206.43,4,51.61,3
15637.0,66,Other,46102,Bachelor,United Kingdom,Single,0,125.86,5,25.17,2
15638.0,78,Other,68568,College,United Kingdom,Married,3,111.15,9,12.35,2
15639.0,24,Female,13451,College,United Kingdom,Single,2,225.8,5,45.16,3
15640.0,66,Other,93175,College,United Kingdom,Single,1,2257.24,34,66.39,4
15641.0,24,Other,32301,High School,United Kingdom,Single,0,619.06,12,51.59,4
15642.0,73,Female,82060,High School,United Kingdom,Single,1,2.5,1,2.5,1
15643.0,19,Female,49503,College,United Kingdom,Single,2,208.24,6,34.71,3
15644.0,65,Female,71321,Bachelor,United Kingdom,Single,0,424.1,4,106.02,3
15645.0,19,Female,65281,High School,United Kingdom,Married,0,229.22,4,57.3,3
15646.0,79,Female,18345,College,United Kingdom,Single,0,185.34,6,30.89,3
15647.0,39,Female,94749,High School,United Kingdom,Married,2,18.6,1,18.6,1
15648.0,64,Other,53378,Bachelor,United Kingdom,Married,2,129.45,4,32.36,2
15649.0,18,Other,86702,Master,United Kingdom,Single,2,69.2,4,17.3,2
15650.0,40,Male,43201,Master,United Kingdom,Single,0,180.01,3,60.0,3
15651.0,54,Other,68316,High School,United Kingdom,Single,2,124.25,5,24.85,2
15652.0,44,Male,33540,Bachelor,United Kingdom,Married,1,445.19,6,74.2,3
15653.0,38,Female,10608,PhD,United Kingdom,Married,2,5.44,2,2.72,1
15654.0,38,Male,39537,Bachelor,United Kingdom,Married,0,64.49,2,32.24,1
15655.0,57,Female,98524,College,United Kingdom,Single,0,134.78,2,67.39,2
15656.0,52,Male,26183,Bachelor,United Kingdom,Single,1,207.33,4,51.83,3
15657.0,67,Other,90677,Bachelor,United Kingdom,Single,1,1.25,1,1.25,1
15658.0,64,Female,44832,High School,United Kingdom,Married,2,742.5,13,57.12,4
15659.0,79,Female,39394,College,United Kingdom,Married,4,118.68,3,39.56,2
15660.0,48,Other,99885,College,United Kingdom,Single,2,382.46,18,21.25,3
15661.0,45,Male,59076,Master,United Kingdom,Single,3,118.64,8,14.83,2
15662.0,54,Other,79268,Bachelor,United Kingdom,Single,4,45.4,2,22.7,1
15663.0,27,Other,69647,PhD,United Kingdom,Married,4,22.59,1,22.59,1
15664.0,26,Female,96871,High School,United Kingdom,Married,4,220.31,7,31.47,3
15665.0,70,Female,48145,High School,United Kingdom,Married,3,644.4,5,128.88,4
15666.0,38,Male,48643,High School,United Kingdom,Single,0,136.73,2,68.36,2
15667.0,41,Other,90555,Bachelor,United Kingdom,Married,1,20.22,1,20.22,1
15668.0,66,Female,23815,High School,United Kingdom,Single,4,1.06,1,1.06,1
15669.0,57,Female,16301,Bachelor,United Kingdom,Single,1,111.4,5,22.28,2
15670.0,77,Male,73597,PhD,United Kingdom,Married,4,75.7,3,25.23,2
15671.0,61,Male,79609,College,United Kingdom,Married,3,205.76,10,20.58,3
15672.0,60,Male,95874,Master,United Kingdom,Married,1,20.65,1,20.65,1
15673.0,31,Other,49366,Bachelor,United Kingdom,Single,4,814.47,10,81.45,4
15674.0,74,Male,58331,PhD,United Kingdom,Married,3,1902.41,18,105.69,4
15675.0,65,Other,25747,College,United Kingdom,Married,1,112.46,4,28.12,2
15676.0,75,Other,65922,PhD,United Kingdom,Married,0,706.53,5,141.31,4
15677.0,27,Other,39777,PhD,United Kingdom,Married,0,253.66,3,84.55,3
15678.0,45,Female,13784,Master,United Kingdom,Single,1,273.67,3,91.22,3
15679.0,44,Male,23530,High School,United Kingdom,Married,2,121.48,4,30.37,2
15680.0,55,Other,47946,Master,United Kingdom,Single,4,777.26,12,64.77,4
15681.0,52,Female,78810,Master,United Kingdom,Single,0,288.75,16,18.05,3
15682.0,24,Other,39520,College,United Kingdom,Married,1,54.78,3,18.26,1
15683.0,59,Male,40298,PhD,United Kingdom,Single,2,62.77,2,31.38,1
15684.0,63,Male,13087,Bachelor,United Kingdom,Married,0,70.3,6,11.72,2
15685.0,55,Other,94634,High School,United Kingdom,Married,1,29.97,1,29.97,1
15686.0,24,Male,32458,PhD,United Kingdom,Married,1,1.25,1,1.25,1
15687.0,76,Female,78886,Bachelor,United Kingdom,Single,2,716.81,11,65.16,4
15688.0,39,Female,60508,PhD,United Kingdom,Married,4,64.37,1,64.37,1
15689.0,21,Male,36289,Bachelor,United Kingdom,Single,4,85.59,3,28.53,2
15690.0,29,Other,96520,Master,United Kingdom,Single,4,12.98,2,6.49,1
15691.0,60,Other,44067,College,United Kingdom,Married,2,53.35,5,10.67,1
15692.0,29,Other,44851,Bachelor,United Kingdom,Single,2,22.85,1,22.85,1
15693.0,47,Female,31011,Master,United Kingdom,Single,2,1.25,1,1.25,1
15694.0,32,Male,57606,Master,United Kingdom,Married,4,774.3,29,26.7,4
15695.0,37,Female,25134,Bachelor,United Kingdom,Married,1,231.26,4,57.82,3
15696.0,44,Male,73089,PhD,United Kingdom,Single,2,1198.46,21,57.07,4
15697.0,61,Male,10491,College,United Kingdom,Single,0,48.25,1,48.25,1
15698.0,34,Female,83820,High School,United Kingdom,Single,0,1.9,1,1.9,1
15699.0,53,Female,34959,College,United Kingdom,Married,1,111.26,1,111.26,2
15700.0,70,Male,25239,College,United Kingdom,Married,2,258.63,3,86.21,3
15701.0,35,Other,10265,Bachelor,United Kingdom,Single,2,697.18,4,174.3,4
15702.0,34,Male,45645,Bachelor,Nigeria,Married,3,102.48,2,51.24,2
15703.0,28,Female,68974,Bachelor,United Kingdom,Married,3,14.65,1,14.65,1
15704.0,75,Male,67978,College,United Kingdom,Married,2,671.95,8,83.99,4
15705.0,78,Male,16451,Master,United Kingdom,Married,1,36.3,1,36.3,1
15706.0,27,Male,83792,High School,United Kingdom,Single,1,309.29,7,44.18,3
15707.0,53,Female,83558,College,United Kingdom,Single,3,488.24,4,122.06,4
15708.0,43,Other,54829,College,United Kingdom,Single,3,1705.16,14,121.8,4
15709.0,44,Other,14579,High School,United Kingdom,Single,4,124.7,2,62.35,2
15710.0,69,Other,12932,College,United Kingdom,Single,1,270.98,1,270.98,3
15711.0,33,Female,17089,High School,United Kingdom,Married,0,84.45,2,42.22,2
15712.0,45,Female,61869,PhD,United Kingdom,Single,4,653.14,13,50.24,4
15713.0,22,Other,94568,Master,United Kingdom,Single,4,295.32,6,49.22,3
15714.0,56,Male,91124,High School,United Kingdom,Single,1,142.04,5,28.41,2
15715.0,39,Male,33214,Master,United Kingdom,Single,1,155.36,5,31.07,2
15716.0,57,Female,75840,Master,United Kingdom,Married,0,875.26,11,79.57,4
15717.0,67,Female,27326,Bachelor,United Kingdom,Married,3,81.35,5,16.27,2
15718.0,71,Male,51417,High School,United Kingdom,Married,0,90.92,1,90.92,2
15719.0,41,Female,69614,College,United Kingdom,Single,3,4387.92,39,112.51,4
15720.0,62,Female,87968,Master,United Kingdom,Married,3,422.97,2,211.48,3
15721.0,56,Male,28040,Master,United Kingdom,Married,4,187.2,1,187.2,3
15722.0,61,Other,30361,Master,United Kingdom,Single,3,773.65,15,51.58,4
15723.0,61,Male,25352,Master,United Kingdom,Single,2,351.79,4,87.95,3
15724.0,40,Other,39150,High School,United Kingdom,Married,0,64.2,5,12.84,1
15725.0,46,Other,27940,Master,United Kingdom,Single,3,84.84,1,84.84,2
15726.0,64,Other,78704,PhD,United Kingdom,Married,4,111.28,1,111.28,2
15727.0,61,Male,71350,High School,United Kingdom,Single,0,2474.36,15,164.96,4
