Customer ID,Price,Country,Frequency,Quartile
15319.0,51.86,United Kingdom,1,1
15320.0,110.29,United Kingdom,1,2
15321.0,964.28,United Kingdom,18,4
15322.0,327.41,United Kingdom,3,3
15323.0,145.95,United Kingdom,4,2
15324.0,18.47,United Kingdom,1,1
15325.0,459.75,United Kingdom,9,3
15326.0,449.61,United Kingdom,10,3
15327.0,43.97,United Kingdom,1,1
15328.0,19.71,United Kingdom,1,1
15329.0,793.95,United Kingdom,20,4
15330.0,7.29,United Kingdom,2,1
15331.0,83.66,United Kingdom,4,2
15332.0,494.41,Lithuania,6,4
15333.0,47.42,United Kingdom,1,1
15334.0,148.14,United Kingdom,3,2
15335.0,101.39,United Kingdom,1,2
15336.0,74.4,United Kingdom,1,2
15337.0,95.83,United Kingdom,2,2
15338.0,148.55,United Kingdom,1,2
15339.0,650.57,United Kingdom,11,4
15340.0,11.1,United Kingdom,1,1
15341.0,65.02,United Kingdom,3,1
15342.0,59.919999999999995,United Kingdom,2,1
15343.0,134.2,United Kingdom,1,2
15344.0,245.22,United Kingdom,5,3
15345.0,180.45999999999998,United Kingdom,2,3
15346.0,122.81,United Kingdom,4,2
15347.0,125.3,United Kingdom,6,2
15348.0,19.02,United Kingdom,1,1
15349.0,211.7,United Kingdom,2,3
15350.0,86.5,United Kingdom,2,2
15351.0,1134.33,United Kingdom,15,4
15352.0,102.95,United Kingdom,1,2
15353.0,1174.43,United Kingdom,8,4
15354.0,663.6,United Kingdom,7,4
15355.0,85.60000000000001,United Kingdom,2,2
15356.0,1546.77,United Kingdom,13,4
15357.0,36.75,Unspecified,1,1
15358.0,2271.75,United Kingdom,55,4
15359.0,21.92,United Kingdom,9,1
15360.0,30.57,United Kingdom,1,1
15361.0,100.26,United Kingdom,4,2
15362.0,144.48,United Kingdom,2,2
15363.0,147.54,United Kingdom,3,2
15364.0,57.36,United Kingdom,2,1
15365.0,1055.14,United Kingdom,15,4
15366.0,272.21,United Kingdom,7,3
15367.0,805.49,United Kingdom,13,4
15368.0,39.89,United Kingdom,2,1
15369.0,1792.28,United Kingdom,13,4
15370.0,532.4,United Kingdom,9,4
15371.0,4.95,United Kingdom,1,1
15372.0,108.84,United Kingdom,10,2
15373.0,1086.63,United Kingdom,18,4
15374.0,18.41,United Kingdom,2,1
15375.0,6.88,United Kingdom,1,1
15376.0,338.75,United Kingdom,3,3
15377.0,111.0,United Kingdom,5,2
15378.0,22.7,United Kingdom,2,1
15379.0,700.73,United Kingdom,9,4
15380.0,278.11,United Kingdom,13,3
15381.0,115.99000000000001,United Kingdom,6,2
15382.0,1542.13,United Kingdom,20,4
15383.0,10.5,United Kingdom,1,1
15384.0,246.39000000000001,United Kingdom,5,3
15385.0,47.06,United Kingdom,3,1
15386.0,42.98,United Kingdom,1,1
15387.0,43.3,United Kingdom,1,1
15388.0,20.63,Canada,1,1
15389.0,5.84,United Kingdom,5,1
15390.0,147.51,Canada,2,2
15391.0,84.86,United Kingdom,2,2
15392.0,373.99,United Kingdom,8,3
15393.0,147.58,United Kingdom,5,2
15394.0,826.01,United Kingdom,13,4
15395.0,45.8,United Kingdom,1,1
15396.0,57.09,United Kingdom,2,1
15397.0,29.6,United Kingdom,1,1
15398.0,199.67000000000002,United Kingdom,3,3
15399.0,95.49,United Kingdom,3,2
15400.0,80.65,United Kingdom,9,2
15401.0,64.8,United Kingdom,2,1
15402.0,448.18,United Kingdom,7,3
15403.0,3.3200000000000003,United Kingdom,2,1
15404.0,27.509999999999998,United Kingdom,1,1
15405.0,130.97,United Kingdom,2,2
15406.0,345.34,United Kingdom,6,3
15407.0,596.1899999999999,United Kingdom,4,4
15408.0,152.19,United Kingdom,1,2
15409.0,37.8,United Kingdom,2,1
15410.0,590.04,United Kingdom,10,4
15411.0,413.56,United Kingdom,5,3
15412.0,34.71,United Kingdom,1,1
15413.0,9416.82,United Kingdom,7,4
15414.0,125.25,United Kingdom,3,2
15415.0,83.79,United Kingdom,1,2
15416.0,756.36,United Kingdom,9,4
15417.0,52.46,United Kingdom,1,1
15418.0,147.43,United Kingdom,2,2
15419.0,10.489999999999998,United Kingdom,1,1
15420.0,78.63,United Kingdom,6,2
15421.0,837.99,United Kingdom,10,4
15422.0,438.73,United Kingdom,8,3
15423.0,108.17999999999999,United Kingdom,4,2
15424.0,41.47,United Kingdom,3,1
15425.0,452.07,United Kingdom,4,3
15426.0,1403.13,United Kingdom,11,4
15427.0,648.43,United Kingdom,3,4
15428.0,208.84,United Kingdom,4,3
15429.0,172.52,United Kingdom,3,2
15430.0,163.55,United Kingdom,3,2
15431.0,4.04,United Kingdom,1,1
15432.0,90.43,United Kingdom,4,2
15433.0,66.28999999999999,United Kingdom,3,1
15434.0,467.27,United Kingdom,13,4
15435.0,108.32000000000001,United Kingdom,1,2
15436.0,703.66,United Kingdom,3,4
15437.0,168.95,United Kingdom,2,2
15438.0,88.44,United Kingdom,1,2
15439.0,155.65,United Kingdom,4,2
15440.0,145.0,United Kingdom,3,2
15441.0,200.57,United Kingdom,3,3
15442.0,9.9,United Kingdom,1,1
15443.0,1907.2,United Kingdom,16,4
15444.0,613.38,United Kingdom,2,4
15445.0,68.95,United Kingdom,2,2
15446.0,244.34,United Kingdom,5,3
15447.0,121.92,United Kingdom,6,2
15448.0,150.76,United Kingdom,2,2
15449.0,117.37,United Kingdom,5,2
15450.0,65.18,United Kingdom,1,1
15451.0,190.71,United Kingdom,2,3
15452.0,496.42,United Kingdom,6,4
15453.0,727.96,United Kingdom,7,4
15454.0,118.21,United Kingdom,2,2
15455.0,25.5,United Kingdom,1,1
15456.0,460.4,United Kingdom,10,3
15457.0,109.19,United Kingdom,1,2
15458.0,17.27,United Kingdom,2,1
15459.0,23.82,United Kingdom,2,1
15460.0,164.04,United Kingdom,1,2
15461.0,29.44,United Kingdom,3,1
15462.0,91.85,United Kingdom,4,2
15463.0,12.99,United Kingdom,1,1
15464.0,661.11,United Kingdom,1,4
15465.0,1476.36,United Kingdom,39,4
15466.0,593.95,United Kingdom,4,4
15467.0,120.68,United Kingdom,4,2
15468.0,296.65,United Kingdom,7,3
15469.0,261.65,United Kingdom,6,3
15470.0,1.26,United Kingdom,1,1
15471.0,350.07,United Kingdom,3,3
15472.0,173.98,United Kingdom,1,2
15473.0,44.949999999999996,United Kingdom,11,1
15474.0,87.62,United Kingdom,1,2
15475.0,52.98,United Kingdom,1,1
15476.0,229.8,United Kingdom,5,3
15477.0,3.1999999999999997,United Kingdom,1,1
15478.0,233.07999999999998,United Kingdom,3,3
15479.0,45.4,United Kingdom,1,1
15480.0,6101.45,Malta,7,4
15481.0,65.76,Norway,1,1
15482.0,2655.52,United Kingdom,24,4
15483.0,454.17,United Kingdom,10,3
15484.0,523.94,United Kingdom,7,4
15485.0,624.69,United Kingdom,8,4
15486.0,2.55,United Kingdom,1,1
15487.0,34.47,United Kingdom,1,1
15488.0,35.44,United Kingdom,5,1
15489.0,404.57,United Kingdom,12,3
15490.0,91.1,United Kingdom,2,2
15491.0,600.31,United Kingdom,7,4
15492.0,88.86,United Kingdom,2,2
15493.0,2816.94,United Kingdom,11,4
15494.0,842.83,United Kingdom,6,4
15495.0,39.35,United Kingdom,1,1
15496.0,58.089999999999996,United Kingdom,1,1
15497.0,459.11,United Kingdom,11,3
15498.0,5057.11,United Kingdom,55,4
15499.0,120.4,United Kingdom,1,2
15500.0,310.17,United Kingdom,4,3
15501.0,222.94,United Kingdom,2,3
15502.0,8570.14,United Kingdom,27,4
15503.0,251.33,United Kingdom,2,3
15504.0,235.03,United Kingdom,5,3
15505.0,233.09,United Kingdom,7,3
15506.0,522.71,United Kingdom,6,4
15507.0,186.45,United Kingdom,1,3
15508.0,312.12,United Kingdom,6,3
15509.0,115.94,United Kingdom,1,2
15510.0,125.0,United Kingdom,1,2
15511.0,638.94,United Kingdom,5,4
15512.0,93.66,United Kingdom,4,2
15513.0,2866.88,United Kingdom,41,4
15514.0,844.12,United Kingdom,20,4
15515.0,20.12,United Kingdom,1,1
15516.0,41.68,United Kingdom,3,1
15517.0,48.81,United Kingdom,1,1
15518.0,1208.37,United Kingdom,23,4
15519.0,109.19,United Kingdom,2,2
15520.0,31.04,United Kingdom,1,1
15521.0,1523.51,United Kingdom,24,4
15522.0,54.14,United Kingdom,2,1
15523.0,584.11,United Kingdom,18,4
15524.0,192.2,United Kingdom,2,3
15525.0,717.07,United Kingdom,5,4
15526.0,21.979999999999997,United Kingdom,2,1
15527.0,1365.8,United Kingdom,31,4
15528.0,67.8,United Kingdom,1,2
15529.0,1419.95,United Kingdom,13,4
15530.0,373.27,United Kingdom,5,3
15531.0,692.66,United Kingdom,2,4
15532.0,2363.25,United Kingdom,12,4
15533.0,340.53,United Kingdom,5,3
15534.0,29.9,United Kingdom,1,1
15535.0,668.4300000000001,United Kingdom,10,4
15536.0,23.79,United Kingdom,1,1
15537.0,92.69,United Kingdom,1,2
15538.0,422.1,United Kingdom,11,3
15539.0,55.09,United Kingdom,1,1
15540.0,48.15,United Kingdom,2,1
15541.0,60.730000000000004,United Kingdom,1,1
15542.0,665.08,United Kingdom,4,4
15543.0,122.43,United Kingdom,2,2
15544.0,890.94,United Kingdom,26,4
15545.0,310.52,United Kingdom,2,3
15546.0,98.10000000000001,United Kingdom,3,2
15547.0,3689.08,United Kingdom,28,4
15548.0,74.64,United Kingdom,1,2
15549.0,565.75,United Kingdom,9,4
15550.0,701.87,United Kingdom,14,4
15551.0,480.44,United Kingdom,9,4
15552.0,66.43,United Kingdom,2,1
15553.0,134.98000000000002,United Kingdom,1,2
15554.0,67.35,United Kingdom,1,2
15555.0,3481.73,United Kingdom,46,4
15556.0,55.489999999999995,United Kingdom,1,1
15557.0,71.19,United Kingdom,1,2
15558.0,110.06,United Kingdom,2,2
15559.0,230.6,United Kingdom,1,3
15560.0,26.44,United Kingdom,2,1
15561.0,313.78,United Kingdom,9,3
15562.0,74.03,United Kingdom,3,2
15563.0,503.02,United Kingdom,11,4
15564.0,8.870000000000001,United Kingdom,2,1
15565.0,36.53,United Kingdom,2,1
15566.0,25.73,United Kingdom,2,1
15567.0,22.65,United Kingdom,1,1
15568.0,135.49,United Kingdom,3,2
15569.0,342.45,United Kingdom,10,3
15570.0,2996.2,United Kingdom,27,4
15571.0,1614.99,United Kingdom,14,4
15572.0,1262.83,United Kingdom,10,4
15573.0,613.63,United Kingdom,5,4
15574.0,859.97,United Kingdom,7,4
15575.0,15.55,United Kingdom,1,1
15576.0,161.15,United Kingdom,1,2
15577.0,204.31,United Kingdom,5,3
15578.0,31.05,United Kingdom,1,1
15579.0,590.57,United Kingdom,7,4
15580.0,646.5600000000001,United Kingdom,14,4
15581.0,6710.49,United Kingdom,43,4
15582.0,105.47,United Kingdom,3,2
15583.0,85.16,United Kingdom,1,2
15584.0,714.16,United Kingdom,7,4
15585.0,70.19,United Kingdom,1,2
15586.0,60.33,United Kingdom,4,1
15587.0,40.620000000000005,United Kingdom,7,1
15588.0,24.15,United Kingdom,1,1
15589.0,128.94,United Kingdom,4,2
15590.0,250.15,United Kingdom,6,3
15591.0,31.950000000000003,United Kingdom,3,1
15592.0,37.550000000000004,United Kingdom,1,1
15593.0,16.65,United Kingdom,1,1
15594.0,329.62,United Kingdom,6,3
15595.0,8.8,United Kingdom,1,1
15596.0,776.05,United Kingdom,16,4
15597.0,86.85000000000001,United Kingdom,3,2
15598.0,81.32,United Kingdom,4,2
15599.0,161.57,United Kingdom,3,2
15600.0,268.74,United Kingdom,5,3
15601.0,2201.63,United Kingdom,35,4
15602.0,389.87,United Kingdom,25,3
15603.0,4.76,United Kingdom,3,1
15604.0,26.240000000000002,United Kingdom,1,1
15605.0,528.29,United Kingdom,10,4
15606.0,605.9,United Kingdom,19,4
15607.0,288.0,United Kingdom,13,3
15608.0,289.02,United Kingdom,5,3
15609.0,93.84,United Kingdom,2,2
15610.0,11.24,United Kingdom,1,1
15611.0,613.47,United Kingdom,32,4
15612.0,36.85,United Kingdom,2,1
15613.0,46.18,United Kingdom,1,1
15614.0,305.34,United Kingdom,7,3
15615.0,2343.62,United Kingdom,54,4
15616.0,91.09,United Kingdom,1,2
15617.0,134.75,United Kingdom,3,2
15618.0,126.351,United Kingdom,5,2
15619.0,13.25,United Kingdom,1,1
15620.0,461.27,United Kingdom,8,3
15621.0,40.3,United Kingdom,6,1
15622.0,1776.42,United Kingdom,30,4
15623.0,418.22,United Kingdom,8,3
15624.0,124.31,United Kingdom,4,2
15625.0,251.15,United Kingdom,14,3
15626.0,137.77,United Kingdom,4,2
15627.0,39.25,United Kingdom,2,1
15628.0,812.5,United Kingdom,21,4
15629.0,221.7,United Kingdom,4,3
15630.0,220.58,United Kingdom,4,3
15631.0,87.52,United Kingdom,1,2
15632.0,486.02,United Kingdom,10,4
15633.0,633.48,United Kingdom,18,4
15634.0,124.0,United Kingdom,2,2
15635.0,37.7,United Kingdom,1,1
15636.0,206.43,United Kingdom,4,3
15637.0,125.86,United Kingdom,5,2
15638.0,111.15,United Kingdom,9,2
15639.0,225.79999999999998,United Kingdom,5,3
15640.0,2257.24,United Kingdom,34,4
15641.0,619.0600000000001,United Kingdom,12,4
15642.0,2.5,United Kingdom,1,1
15643.0,208.24,United Kingdom,6,3
15644.0,424.1,United Kingdom,4,3
15645.0,229.22,United Kingdom,4,3
15646.0,185.34,United Kingdom,6,3
15647.0,18.6,United Kingdom,1,1
15648.0,129.45,United Kingdom,4,2
15649.0,69.2,United Kingdom,4,2
15650.0,180.01,United Kingdom,3,3
15651.0,124.25,United Kingdom,5,2
15652.0,445.19,United Kingdom,6,3
15653.0,5.4399999999999995,United Kingdom,2,1
15654.0,64.49,United Kingdom,2,1
15655.0,134.78,United Kingdom,2,2
15656.0,207.32999999999998,United Kingdom,4,3
15657.0,1.25,United Kingdom,1,1
15658.0,742.5,United Kingdom,13,4
15659.0,118.68,United Kingdom,3,2
15660.0,382.46,United Kingdom,18,3
15661.0,118.64,United Kingdom,8,2
15662.0,45.4,United Kingdom,2,1
15663.0,22.59,United Kingdom,1,1
15664.0,220.31,United Kingdom,7,3
15665.0,644.4,United Kingdom,5,4
15666.0,136.73,United Kingdom,2,2
15667.0,20.22,United Kingdom,1,1
15668.0,1.06,United Kingdom,1,1
15669.0,111.4,United Kingdom,5,2
15670.0,75.7,United Kingdom,3,2
15671.0,205.76,United Kingdom,10,3
15672.0,20.65,United Kingdom,1,1
15673.0,814.47,United Kingdom,10,4
15674.0,1902.4099999999999,United Kingdom,18,4
15675.0,112.46,United Kingdom,4,2
15676.0,706.53,United Kingdom,5,4
15677.0,253.66,United Kingdom,3,3
15678.0,273.67,United Kingdom,3,3
15679.0,121.48,United Kingdom,4,2
15680.0,777.26,United Kingdom,12,4
15681.0,288.75,United Kingdom,16,3
15682.0,54.78,United Kingdom,3,1
15683.0,62.77,United Kingdom,2,1
15684.0,70.3,United Kingdom,6,2
15685.0,29.970000000000002,United Kingdom,1,1
15686.0,1.25,United Kingdom,1,1
15687.0,716.81,United Kingdom,11,4
15688.0,64.37,United Kingdom,1,1
15689.0,85.59,United Kingdom,3,2
15690.0,12.98,United Kingdom,2,1
15691.0,53.35,United Kingdom,5,1
15692.0,22.85,United Kingdom,1,1
15693.0,1.25,United Kingdom,1,1
15694.0,774.3,United Kingdom,29,4
15695.0,231.26,United Kingdom,4,3
15696.0,1198.46,United Kingdom,21,4
15697.0,48.25,United Kingdom,1,1
15698.0,1.9,United Kingdom,1,1
15699.0,111.25999999999999,United Kingdom,1,2
15700.0,258.63,United Kingdom,3,3
15701.0,697.18,United Kingdom,4,4
15702.0,102.48,Nigeria,2,2
15703.0,14.65,United Kingdom,1,1
15704.0,671.95,United Kingdom,8,4
15705.0,36.3,United Kingdom,1,1
15706.0,309.29,United Kingdom,7,3
15707.0,488.24,United Kingdom,4,4
15708.0,1705.16,United Kingdom,14,4
15709.0,124.69999999999999,United Kingdom,2,2
15710.0,270.98,United Kingdom,1,3
15711.0,84.45,United Kingdom,2,2
15712.0,653.14,United Kingdom,13,4
15713.0,295.32,United Kingdom,6,3
15714.0,142.04,United Kingdom,5,2
15715.0,155.36,United Kingdom,5,2
15716.0,875.26,United Kingdom,11,4
15717.0,81.35,United Kingdom,5,2
15718.0,90.92,United Kingdom,1,2
15719.0,4387.92,United Kingdom,39,4
15720.0,422.97,United Kingdom,2,3
15721.0,187.20000000000002,United Kingdom,1,3
15722.0,773.65,United Kingdom,15,4
15723.0,351.79,United Kingdom,4,3
15724.0,64.2,United Kingdom,5,1
15725.0,84.84,United Kingdom,1,2
15726.0,111.28,United Kingdom,1,2
15727.0,2474.36,United Kingdom,15,4
15728.0,65.7,United Kingdom,3,1
15729.0,63.65,United Kingdom,5,1
15730.0,348.74,United Kingdom,7,3
15731.0,8.9,United Kingdom,1,1
15732.0,242.61,United Kingdom,12,3
15733.0,43.5,United Kingdom,1,1
15734.0,494.04,United Kingdom,4,4
15735.0,61.3,United Kingdom,1,1
15736.0,356.78,United Kingdom,3,3
15737.0,328.68,United Kingdom,12,3
15738.0,1010.58,United Kingdom,45,4
15739.0,20.19,United Kingdom,1,1
15740.0,22.25,United Kingdom,1,1
15741.0,48.44,United Kingdom,2,1
15742.0,145.17,United Kingdom,1,2
15743.0,412.18,United Kingdom,4,3
15744.0,0.8699999999999999,United Kingdom,1,1
15745.0,277.59,United Kingdom,6,3
15746.0,41.83,United Kingdom,2,1
15747.0,528.32,United Kingdom,10,4
15748.0,134.01,United Kingdom,3,2
15749.0,46.24,United Kingdom,4,1
15750.0,1821.251,United Kingdom,24,4
15751.0,675.53,United Kingdom,14,4
15752.0,1158.41,United Kingdom,10,4
15753.0,0.55,United Kingdom,1,1
15754.0,491.75,United Kingdom,12,4
15755.0,1054.92,United Kingdom,20,4
15756.0,475.63,United Kingdom,4,4
15757.0,710.52,United Kingdom,6,4
15758.0,39.85,United Kingdom,1,1
15759.0,92.74000000000001,United Kingdom,10,2
15760.0,33628.55,Norway,5,4
15761.0,36.45,United Kingdom,1,1
15762.0,148.07,United Kingdom,2,2
15763.0,431.72,United Kingdom,3,3
15764.0,718.08,United Kingdom,14,4
15765.0,67.39,United Kingdom,1,2
15766.0,102.84,United Kingdom,4,2
15767.0,50.95,United Kingdom,2,1
15768.0,6530.36,United Kingdom,36,4
15769.0,468.90999999999997,United Kingdom,51,4
15770.0,108.5,United Kingdom,1,2
15771.0,93.39,United Kingdom,3,2
15772.0,72.32,United Kingdom,1,2
15773.0,90.71000000000001,United Kingdom,2,2
15774.0,554.51,United Kingdom,7,4
15775.0,17.87,United Kingdom,2,1
15776.0,75.31,United Kingdom,1,2
15777.0,188.71,United Kingdom,9,3
15778.0,78.65,United Kingdom,1,2
15779.0,66.84,United Kingdom,2,2
15780.0,120.57000000000001,United Kingdom,3,2
15781.0,85.3,United Kingdom,4,2
15782.0,324.85,United Kingdom,6,3
15783.0,48.11,United Kingdom,1,1
15784.0,171.73999999999998,United Kingdom,2,2
15785.0,672.25,United Kingdom,26,4
15786.0,1451.02,United Kingdom,9,4
15787.0,445.93,United Kingdom,3,3
15788.0,70.36,United Kingdom,2,2
15789.0,256.01,United Kingdom,7,3
15790.0,119.85,United Kingdom,1,2
15791.0,487.24,United Kingdom,9,4
15792.0,138.91,United Kingdom,2,2
15793.0,93.69,United Kingdom,9,2
15794.0,50.65,United Kingdom,2,1
15795.0,364.58,United Kingdom,8,3
15796.0,1292.61,United Kingdom,22,4
15797.0,40.06,United Kingdom,6,1
15798.0,201.48000000000002,United Kingdom,3,3
15799.0,349.75,United Kingdom,4,3
15800.0,633.1800000000001,United Kingdom,7,4
15801.0,210.6,United Kingdom,4,3
15802.0,1354.26,United Kingdom,3,4
15803.0,145.17,United Kingdom,4,2
15804.0,1121.76,United Kingdom,19,4
15805.0,1588.6100000000001,United Kingdom,40,4
15806.0,62.13,United Kingdom,3,1
15807.0,239.07,United Kingdom,6,3
15808.0,2957.65,United Kingdom,24,4
15809.0,832.27,United Kingdom,9,4
15810.0,501.09,United Kingdom,13,4
15811.0,1046.56,United Kingdom,10,4
15812.0,419.84000000000003,United Kingdom,13,3
15813.0,151.0,United Kingdom,2,2
15814.0,328.18,United Kingdom,8,3
15815.0,105.86,United Kingdom,5,2
15816.0,57.6,United Kingdom,3,1
15817.0,455.16,United Kingdom,3,3
15818.0,20.17,United Kingdom,1,1
15819.0,503.64,United Kingdom,11,4
15820.0,38.24,United Kingdom,1,1
15821.0,229.18,United Kingdom,2,3
15822.0,223.4,United Kingdom,8,3
15823.0,656.45,United Kingdom,6,4
15824.0,67.33,United Kingdom,2,2
15825.0,176.79,United Kingdom,1,3
15826.0,356.01,United Kingdom,6,3
15827.0,1347.49,United Kingdom,42,4
15828.0,336.24,United Kingdom,1,3
15829.0,53.69,United Kingdom,2,1
15830.0,122.84,United Kingdom,2,2
15831.0,186.38,United Kingdom,4,3
15832.0,124.75,United Kingdom,1,2
15833.0,19.35,United Kingdom,1,1
15834.0,1619.31,United Kingdom,9,4
15835.0,153.65,United Kingdom,4,2
15836.0,112.34,United Kingdom,2,2
15837.0,193.1,United Kingdom,2,3
15838.0,410.09,United Kingdom,38,3
15839.0,148.81,United Kingdom,5,2
15840.0,57.9,United Kingdom,3,1
15841.0,178.26,United Kingdom,12,3
15842.0,97.03,United Kingdom,3,2
15843.0,57.15,United Kingdom,1,1
15844.0,19.73,United Kingdom,1,1
15845.0,635.11,United Kingdom,14,4
15846.0,52.69,United Kingdom,1,1
15847.0,172.34,United Kingdom,5,2
15848.0,114.74,United Kingdom,1,2
15849.0,5876.34,United Kingdom,1,4
15850.0,658.15,United Kingdom,6,4
15851.0,15.940000000000001,United Kingdom,1,1
15852.0,157.61,United Kingdom,3,2
15853.0,44.08,United Kingdom,1,1
15854.0,864.4,United Kingdom,21,4
15855.0,181.74,United Kingdom,6,3
15856.0,2301.83,United Kingdom,58,4
15857.0,30.97,United Kingdom,2,1
15858.0,1312.43,United Kingdom,15,4
15859.0,108.64,United Kingdom,1,2
15860.0,1208.26,United Kingdom,17,4
15861.0,1596.48,United Kingdom,15,4
15862.0,1613.52,United Kingdom,13,4
15863.0,244.4,United Kingdom,5,3
15864.0,71.55,United Kingdom,9,2
15865.0,536.11,United Kingdom,5,4
15866.0,174.25,United Kingdom,1,2
15867.0,3604.0,United Kingdom,35,4
15868.0,10.07,United Kingdom,1,1
15869.0,79.12,United Kingdom,3,2
15870.0,418.97,United Kingdom,4,3
15871.0,33.099999999999994,United Kingdom,1,1
15872.0,473.83,United Kingdom,4,4
15873.0,2.73,United Kingdom,5,1
15874.0,2393.56,United Kingdom,25,4
15875.0,43.87,United Kingdom,1,1
15876.0,40.72,United Kingdom,2,1
15877.0,242.3,United Kingdom,3,3
15878.0,111.83,United Kingdom,2,2
15879.0,615.33,United Kingdom,4,4
15880.0,458.24,United Kingdom,2,3
15881.0,103.44,United Kingdom,8,2
15882.0,152.7,United Kingdom,10,2
15883.0,144.78,United Kingdom,2,2
15884.0,37.26,United Kingdom,3,1
15885.0,540.77,United Kingdom,20,4
15886.0,207.14,United Kingdom,4,3
15887.0,100.07000000000001,United Kingdom,3,2
15888.0,151.0,United Kingdom,4,2
15889.0,1106.75,United Kingdom,9,4
15890.0,125.53,United Kingdom,5,2
15891.0,164.41,United Kingdom,1,2
15892.0,104.98,United Kingdom,1,2
15893.0,1.06,United Kingdom,1,1
15894.0,158.36,United Kingdom,2,2
15895.0,21.83,United Kingdom,1,1
15896.0,1899.67,United Kingdom,1,4
15897.0,50.21,United Kingdom,2,1
15898.0,2527.98,United Kingdom,29,4
15899.0,33.0,United Kingdom,1,1
15900.0,274.17,United Kingdom,5,3
15901.0,375.6,United Kingdom,9,3
15902.0,38.69,United Kingdom,1,1
15903.0,308.03,United Kingdom,15,3
15904.0,88.6,United Kingdom,1,2
15905.0,60.89,United Kingdom,1,1
15906.0,927.16,United Kingdom,12,4
15907.0,644.97,United Kingdom,3,4
15908.0,139.39,United Kingdom,2,2
15909.0,13.02,United Kingdom,1,1
15910.0,1119.67,United Kingdom,15,4
15911.0,1026.54,United Kingdom,10,4
15912.0,261.47,United Kingdom,9,3
15913.0,2.1,United Kingdom,1,1
15914.0,45.12,United Kingdom,2,1
15915.0,255.92,United Kingdom,1,3
15916.0,1333.72,United Kingdom,17,4
15917.0,394.27,United Kingdom,5,3
15918.0,173.52,United Kingdom,3,2
15919.0,495.38,United Kingdom,2,4
15920.0,327.46999999999997,United Kingdom,9,3
15921.0,347.78,United Kingdom,4,3
15922.0,102.9,United Kingdom,2,2
15923.0,118.22,United Kingdom,1,2
15924.0,53.46,United Kingdom,1,1
15925.0,34.75,United Kingdom,1,1
15926.0,7.26,United Kingdom,1,1
15927.0,56.42,United Kingdom,1,1
15928.0,24.6,United Kingdom,1,1
15929.0,4.95,United Kingdom,1,1
15930.0,84.48,United Kingdom,1,2
15931.0,67.4,United Kingdom,1,2
15932.0,184.75,United Kingdom,11,3
15933.0,158.04,United Kingdom,3,2
15934.0,51.35,United Kingdom,2,1
15935.0,373.70000000000005,United Kingdom,3,3
15936.0,55.76,United Kingdom,2,1
15937.0,16.6,United Kingdom,1,1
15938.0,86.98,United Kingdom,9,2
15939.0,303.11,United Kingdom,17,3
15940.0,20.9,United Kingdom,3,1
15941.0,62.3,United Kingdom,2,1
15942.0,37.21,United Kingdom,1,1
15943.0,20.79,United Kingdom,2,1
15944.0,144.95,United Kingdom,4,2
15945.0,110.72000000000001,United Kingdom,4,2
15946.0,66.0,United Kingdom,3,1
15947.0,116.64,United Kingdom,1,2
15948.0,241.09,United Kingdom,3,3
15949.0,34.67,United Kingdom,2,1
15950.0,1238.79,United Kingdom,13,4
15951.0,257.93,United Kingdom,4,3
15952.0,298.08,United Kingdom,4,3
15953.0,637.35,United Kingdom,21,4
15954.0,34.0,United Kingdom,1,1
15955.0,1058.44,United Kingdom,25,4
15956.0,36.9,United Kingdom,2,1
15957.0,365.0,United Kingdom,3,3
15958.0,239.57999999999998,United Kingdom,4,3
15959.0,295.81,United Kingdom,3,3
15960.0,109.25,United Kingdom,5,2
15961.0,157.18,United Kingdom,1,2
15962.0,93.52,United Kingdom,1,2
15963.0,67.48,United Kingdom,2,2
15964.0,73.76,United Kingdom,1,2
15965.0,914.37,United Kingdom,14,4
15966.0,70.66,United Kingdom,2,2
15967.0,1571.88,United Kingdom,13,4
15968.0,217.44,United Kingdom,1,3
15969.0,265.48,United Kingdom,6,3
15970.0,69.59,United Kingdom,2,2
15971.0,117.25,United Kingdom,20,2
15972.0,747.8,United Kingdom,5,4
15973.0,96.07,United Kingdom,5,2
15974.0,498.34,United Kingdom,8,4
15975.0,51.440000000000005,United Kingdom,1,1
15976.0,1008.54,United Kingdom,6,4
15977.0,194.96,United Kingdom,2,3
15978.0,297.55,United Kingdom,5,3
15979.0,28.25,United Kingdom,1,1
15980.0,239.58,United Kingdom,9,3
15981.0,792.23,United Kingdom,27,4
15982.0,154.49,United Kingdom,1,2
15983.0,665.83,United Kingdom,8,4
15984.0,1955.34,United Kingdom,32,4
15985.0,188.62,United Kingdom,8,3
15986.0,36.06,United Kingdom,2,1
15987.0,416.14,United Kingdom,8,3
15988.0,388.58,United Kingdom,3,3
15989.0,274.03,United Kingdom,2,3
15990.0,508.36,United Kingdom,7,4
15991.0,41.0,United Kingdom,1,1
15992.0,136.9,United Kingdom,3,2
15993.0,1271.81,United Kingdom,10,4
15994.0,400.51,United Kingdom,5,3
15995.0,306.12,United Kingdom,1,3
15996.0,781.45,United Kingdom,8,4
15997.0,1.95,United Kingdom,1,1
15998.0,3741.94,United Kingdom,21,4
15999.0,0.85,United Kingdom,1,1
16000.0,30.11,United Kingdom,3,1
16001.0,100.21,United Kingdom,2,2
16002.0,118.58,United Kingdom,1,2
