Customer ID,Price,Country,Frequency,Cluster
15260.0,1353.58,United Kingdom,30,0
15261.0,326.21,United Kingdom,4,3
15262.0,73.59,United Kingdom,3,3
15263.0,35.49,United Kingdom,1,3
15264.0,182.26,United Kingdom,3,3
15265.0,696.78,United Kingdom,4,0
15266.0,271.31,United Kingdom,6,3
15267.0,20.189999999999998,United Kingdom,5,3
15268.0,103.9,United Kingdom,4,3
15269.0,251.03,United Kingdom,3,3
15270.0,1152.71,United Kingdom,31,0
15271.0,1632.3,United Kingdom,26,0
15272.0,1294.47,United Kingdom,6,0
15273.0,1.06,United Kingdom,1,3
15274.0,96.77,United Kingdom,2,3
15275.0,139.49,United Kingdom,2,3
15276.0,485.58,United Kingdom,5,3
15277.0,51.76,United Kingdom,2,3
15278.0,36.62,United Kingdom,4,3
15279.0,380.38,United Kingdom,7,3
15280.0,102.0,United Kingdom,3,3
15281.0,1985.08,United Kingdom,22,6
15282.0,35.33,United Kingdom,1,3
15283.0,64.49000000000001,United Kingdom,4,3
15284.0,4.95,United Kingdom,1,3
15285.0,5.67,United Kingdom,1,3
15286.0,13.350000000000001,United Kingdom,1,3
15287.0,82.17,United Kingdom,6,3
15288.0,574.43,United Kingdom,10,0
15289.0,138.4,United Kingdom,7,3
15290.0,839.1899999999999,United Kingdom,30,0
15291.0,1453.0,United Kingdom,53,0
15292.0,115.82,United Kingdom,1,3
15293.0,29.15,United Kingdom,1,3
15294.0,64.75,United Kingdom,2,3
15295.0,104.82,United Kingdom,1,3
15296.0,1809.31,United Kingdom,20,6
15297.0,113.54,United Kingdom,4,3
15298.0,1050.38,United Kingdom,29,0
15299.0,1387.88,United Kingdom,15,0
15300.0,80.14,United Kingdom,1,3
15301.0,1168.84,United Kingdom,19,0
15302.0,91.45,United Kingdom,2,3
15303.0,340.14,United Kingdom,4,3
15304.0,230.2,United Kingdom,11,3
15305.0,17.15,United Kingdom,1,3
15306.0,434.74,United Kingdom,10,3
15307.0,80.95,United Kingdom,1,3
15308.0,84.84,United Kingdom,2,3
15309.0,207.49,United Kingdom,10,3
15310.0,72.55,United Kingdom,1,3
15311.0,12703.83,United Kingdom,270,5
15312.0,460.87,United Kingdom,14,3
15313.0,2.08,United Kingdom,1,3
15314.0,88.53,United Kingdom,4,3
15315.0,33.44,United Kingdom,3,3
15316.0,1.65,United Kingdom,1,3
15317.0,19.7,United Kingdom,2,3
15318.0,19.330000000000002,United Kingdom,1,3
15319.0,51.86,United Kingdom,1,3
15320.0,110.29,United Kingdom,1,3
15321.0,964.28,United Kingdom,18,0
15322.0,327.41,United Kingdom,3,3
15323.0,145.95,United Kingdom,4,3
15324.0,18.47,United Kingdom,1,3
15325.0,459.75,United Kingdom,9,3
15326.0,449.61,United Kingdom,10,3
15327.0,43.97,United Kingdom,1,3
15328.0,19.71,United Kingdom,1,3
15329.0,793.95,United Kingdom,20,0
15330.0,7.29,United Kingdom,2,3
15331.0,83.66,United Kingdom,4,3
15332.0,494.41,Lithuania,6,3
15333.0,47.42,United Kingdom,1,3
15334.0,148.14,United Kingdom,3,3
15335.0,101.39,United Kingdom,1,3
15336.0,74.4,United Kingdom,1,3
15337.0,95.83,United Kingdom,2,3
15338.0,148.55,United Kingdom,1,3
15339.0,650.57,United Kingdom,11,0
15340.0,11.1,United Kingdom,1,3
15341.0,65.02,United Kingdom,3,3
15342.0,59.919999999999995,United Kingdom,2,3
15343.0,134.2,United Kingdom,1,3
15344.0,245.22,United Kingdom,5,3
15345.0,180.45999999999998,United Kingdom,2,3
15346.0,122.81,United Kingdom,4,3
15347.0,125.3,United Kingdom,6,3
15348.0,19.02,United Kingdom,1,3
15349.0,211.7,United Kingdom,2,3
15350.0,86.5,United Kingdom,2,3
15351.0,1134.33,United Kingdom,15,0
15352.0,102.95,United Kingdom,1,3
15353.0,1174.43,United Kingdom,8,0
15354.0,663.6,United Kingdom,7,0
15355.0,85.60000000000001,United Kingdom,2,3
15356.0,1546.77,United Kingdom,13,0
15357.0,36.75,Unspecified,1,3
15358.0,2271.75,United Kingdom,55,6
15359.0,21.92,United Kingdom,9,3
15360.0,30.57,United Kingdom,1,3
15361.0,100.26,United Kingdom,4,3
15362.0,144.48,United Kingdom,2,3
15363.0,147.54,United Kingdom,3,3
15364.0,57.36,United Kingdom,2,3
15365.0,1055.14,United Kingdom,15,0
15366.0,272.21,United Kingdom,7,3
15367.0,805.49,United Kingdom,13,0
15368.0,39.89,United Kingdom,2,3
15369.0,1792.28,United Kingdom,13,6
15370.0,532.4,United Kingdom,9,3
15371.0,4.95,United Kingdom,1,3
15372.0,108.84,United Kingdom,10,3
15373.0,1086.63,United Kingdom,18,0
15374.0,18.41,United Kingdom,2,3
15375.0,6.88,United Kingdom,1,3
15376.0,338.75,United Kingdom,3,3
15377.0,111.0,United Kingdom,5,3
15378.0,22.7,United Kingdom,2,3
15379.0,700.73,United Kingdom,9,0
15380.0,278.11,United Kingdom,13,3
15381.0,115.99000000000001,United Kingdom,6,3
15382.0,1542.13,United Kingdom,20,0
15383.0,10.5,United Kingdom,1,3
15384.0,246.39000000000001,United Kingdom,5,3
15385.0,47.06,United Kingdom,3,3
15386.0,42.98,United Kingdom,1,3
15387.0,43.3,United Kingdom,1,3
15388.0,20.63,Canada,1,3
15389.0,5.84,United Kingdom,5,3
15390.0,147.51,Canada,2,3
15391.0,84.86,United Kingdom,2,3
15392.0,373.99,United Kingdom,8,3
15393.0,147.58,United Kingdom,5,3
15394.0,826.01,United Kingdom,13,0
15395.0,45.8,United Kingdom,1,3
15396.0,57.09,United Kingdom,2,3
15397.0,29.6,United Kingdom,1,3
15398.0,199.67000000000002,United Kingdom,3,3
15399.0,95.49,United Kingdom,3,3
15400.0,80.65,United Kingdom,9,3
15401.0,64.8,United Kingdom,2,3
15402.0,448.18,United Kingdom,7,3
15403.0,3.3200000000000003,United Kingdom,2,3
15404.0,27.509999999999998,United Kingdom,1,3
15405.0,130.97,United Kingdom,2,3
15406.0,345.34,United Kingdom,6,3
15407.0,596.1899999999999,United Kingdom,4,0
15408.0,152.19,United Kingdom,1,3
15409.0,37.8,United Kingdom,2,3
15410.0,590.04,United Kingdom,10,0
15411.0,413.56,United Kingdom,5,3
15412.0,34.71,United Kingdom,1,3
15413.0,9416.82,United Kingdom,7,4
15414.0,125.25,United Kingdom,3,3
15415.0,83.79,United Kingdom,1,3
15416.0,756.36,United Kingdom,9,0
15417.0,52.46,United Kingdom,1,3
15418.0,147.43,United Kingdom,2,3
15419.0,10.489999999999998,United Kingdom,1,3
15420.0,78.63,United Kingdom,6,3
15421.0,837.99,United Kingdom,10,0
15422.0,438.73,United Kingdom,8,3
15423.0,108.17999999999999,United Kingdom,4,3
15424.0,41.47,United Kingdom,3,3
15425.0,452.07,United Kingdom,4,3
15426.0,1403.13,United Kingdom,11,0
15427.0,648.43,United Kingdom,3,0
15428.0,208.84,United Kingdom,4,3
15429.0,172.52,United Kingdom,3,3
15430.0,163.55,United Kingdom,3,3
15431.0,4.04,United Kingdom,1,3
15432.0,90.43,United Kingdom,4,3
15433.0,66.28999999999999,United Kingdom,3,3
15434.0,467.27,United Kingdom,13,3
15435.0,108.32000000000001,United Kingdom,1,3
15436.0,703.66,United Kingdom,3,0
15437.0,168.95,United Kingdom,2,3
15438.0,88.44,United Kingdom,1,3
15439.0,155.65,United Kingdom,4,3
15440.0,145.0,United Kingdom,3,3
15441.0,200.57,United Kingdom,3,3
15442.0,9.9,United Kingdom,1,3
15443.0,1907.2,United Kingdom,16,6
15444.0,613.38,United Kingdom,2,0
15445.0,68.95,United Kingdom,2,3
15446.0,244.34,United Kingdom,5,3
15447.0,121.92,United Kingdom,6,3
15448.0,150.76,United Kingdom,2,3
15449.0,117.37,United Kingdom,5,3
15450.0,65.18,United Kingdom,1,3
15451.0,190.71,United Kingdom,2,3
15452.0,496.42,United Kingdom,6,3
15453.0,727.96,United Kingdom,7,0
15454.0,118.21,United Kingdom,2,3
15455.0,25.5,United Kingdom,1,3
15456.0,460.4,United Kingdom,10,3
15457.0,109.19,United Kingdom,1,3
15458.0,17.27,United Kingdom,2,3
15459.0,23.82,United Kingdom,2,3
15460.0,164.04,United Kingdom,1,3
15461.0,29.44,United Kingdom,3,3
15462.0,91.85,United Kingdom,4,3
15463.0,12.99,United Kingdom,1,3
15464.0,661.11,United Kingdom,1,0
15465.0,1476.36,United Kingdom,39,0
15466.0,593.95,United Kingdom,4,0
15467.0,120.68,United Kingdom,4,3
15468.0,296.65,United Kingdom,7,3
15469.0,261.65,United Kingdom,6,3
15470.0,1.26,United Kingdom,1,3
15471.0,350.07,United Kingdom,3,3
15472.0,173.98,United Kingdom,1,3
15473.0,44.949999999999996,United Kingdom,11,3
15474.0,87.62,United Kingdom,1,3
15475.0,52.98,United Kingdom,1,3
15476.0,229.8,United Kingdom,5,3
15477.0,3.1999999999999997,United Kingdom,1,3
15478.0,233.07999999999998,United Kingdom,3,3
15479.0,45.4,United Kingdom,1,3
15480.0,6101.45,Malta,7,4
15481.0,65.76,Norway,1,3
15482.0,2655.52,United Kingdom,24,6
15483.0,454.17,United Kingdom,10,3
15484.0,523.94,United Kingdom,7,3
15485.0,624.69,United Kingdom,8,0
15486.0,2.55,United Kingdom,1,3
15487.0,34.47,United Kingdom,1,3
15488.0,35.44,United Kingdom,5,3
15489.0,404.57,United Kingdom,12,3
15490.0,91.1,United Kingdom,2,3
15491.0,600.31,United Kingdom,7,0
15492.0,88.86,United Kingdom,2,3
15493.0,2816.94,United Kingdom,11,6
15494.0,842.83,United Kingdom,6,0
15495.0,39.35,United Kingdom,1,3
15496.0,58.089999999999996,United Kingdom,1,3
15497.0,459.11,United Kingdom,11,3
15498.0,5057.11,United Kingdom,55,4
15499.0,120.4,United Kingdom,1,3
15500.0,310.17,United Kingdom,4,3
15501.0,222.94,United Kingdom,2,3
15502.0,8570.14,United Kingdom,27,4
15503.0,251.33,United Kingdom,2,3
15504.0,235.03,United Kingdom,5,3
15505.0,233.09,United Kingdom,7,3
15506.0,522.71,United Kingdom,6,3
15507.0,186.45,United Kingdom,1,3
15508.0,312.12,United Kingdom,6,3
15509.0,115.94,United Kingdom,1,3
15510.0,125.0,United Kingdom,1,3
15511.0,638.94,United Kingdom,5,0
15512.0,93.66,United Kingdom,4,3
15513.0,2866.88,United Kingdom,41,6
15514.0,844.12,United Kingdom,20,0
15515.0,20.12,United Kingdom,1,3
15516.0,41.68,United Kingdom,3,3
15517.0,48.81,United Kingdom,1,3
15518.0,1208.37,United Kingdom,23,0
15519.0,109.19,United Kingdom,2,3
15520.0,31.04,United Kingdom,1,3
15521.0,1523.51,United Kingdom,24,0
15522.0,54.14,United Kingdom,2,3
15523.0,584.11,United Kingdom,18,0
15524.0,192.2,United Kingdom,2,3
15525.0,717.07,United Kingdom,5,0
15526.0,21.979999999999997,United Kingdom,2,3
15527.0,1365.8,United Kingdom,31,0
15528.0,67.8,United Kingdom,1,3
15529.0,1419.95,United Kingdom,13,0
15530.0,373.27,United Kingdom,5,3
15531.0,692.66,United Kingdom,2,0
15532.0,2363.25,United Kingdom,12,6
15533.0,340.53,United Kingdom,5,3
15534.0,29.9,United Kingdom,1,3
15535.0,668.4300000000001,United Kingdom,10,0
15536.0,23.79,United Kingdom,1,3
15537.0,92.69,United Kingdom,1,3
15538.0,422.1,United Kingdom,11,3
15539.0,55.09,United Kingdom,1,3
15540.0,48.15,United Kingdom,2,3
15541.0,60.730000000000004,United Kingdom,1,3
15542.0,665.08,United Kingdom,4,0
15543.0,122.43,United Kingdom,2,3
15544.0,890.94,United Kingdom,26,0
15545.0,310.52,United Kingdom,2,3
15546.0,98.10000000000001,United Kingdom,3,3
15547.0,3689.08,United Kingdom,28,6
15548.0,74.64,United Kingdom,1,3
15549.0,565.75,United Kingdom,9,0
15550.0,701.87,United Kingdom,14,0
15551.0,480.44,United Kingdom,9,3
15552.0,66.43,United Kingdom,2,3
15553.0,134.98000000000002,United Kingdom,1,3
15554.0,67.35,United Kingdom,1,3
15555.0,3481.73,United Kingdom,46,6
15556.0,55.489999999999995,United Kingdom,1,3
15557.0,71.19,United Kingdom,1,3
15558.0,110.06,United Kingdom,2,3
15559.0,230.6,United Kingdom,1,3
15560.0,26.44,United Kingdom,2,3
15561.0,313.78,United Kingdom,9,3
15562.0,74.03,United Kingdom,3,3
15563.0,503.02,United Kingdom,11,3
15564.0,8.870000000000001,United Kingdom,2,3
15565.0,36.53,United Kingdom,2,3
15566.0,25.73,United Kingdom,2,3
15567.0,22.65,United Kingdom,1,3
15568.0,135.49,United Kingdom,3,3
15569.0,342.45,United Kingdom,10,3
15570.0,2996.2,United Kingdom,27,6
15571.0,1614.99,United Kingdom,14,0
15572.0,1262.83,United Kingdom,10,0
15573.0,613.63,United Kingdom,5,0
15574.0,859.97,United Kingdom,7,0
15575.0,15.55,United Kingdom,1,3
15576.0,161.15,United Kingdom,1,3
15577.0,204.31,United Kingdom,5,3
15578.0,31.05,United Kingdom,1,3
15579.0,590.57,United Kingdom,7,0
15580.0,646.5600000000001,United Kingdom,14,0
15581.0,6710.49,United Kingdom,43,4
15582.0,105.47,United Kingdom,3,3
15583.0,85.16,United Kingdom,1,3
15584.0,714.16,United Kingdom,7,0
15585.0,70.19,United Kingdom,1,3
15586.0,60.33,United Kingdom,4,3
15587.0,40.620000000000005,United Kingdom,7,3
15588.0,24.15,United Kingdom,1,3
15589.0,128.94,United Kingdom,4,3
15590.0,250.15,United Kingdom,6,3
15591.0,31.950000000000003,United Kingdom,3,3
15592.0,37.550000000000004,United Kingdom,1,3
15593.0,16.65,United Kingdom,1,3
15594.0,329.62,United Kingdom,6,3
15595.0,8.8,United Kingdom,1,3
15596.0,776.05,United Kingdom,16,0
15597.0,86.85000000000001,United Kingdom,3,3
15598.0,81.32,United Kingdom,4,3
15599.0,161.57,United Kingdom,3,3
15600.0,268.74,United Kingdom,5,3
15601.0,2201.63,United Kingdom,35,6
15602.0,389.87,United Kingdom,25,3
15603.0,4.76,United Kingdom,3,3
15604.0,26.240000000000002,United Kingdom,1,3
15605.0,528.29,United Kingdom,10,3
15606.0,605.9,United Kingdom,19,0
15607.0,288.0,United Kingdom,13,3
15608.0,289.02,United Kingdom,5,3
15609.0,93.84,United Kingdom,2,3
15610.0,11.24,United Kingdom,1,3
15611.0,613.47,United Kingdom,32,0
15612.0,36.85,United Kingdom,2,3
15613.0,46.18,United Kingdom,1,3
15614.0,305.34,United Kingdom,7,3
15615.0,2343.62,United Kingdom,54,6
15616.0,91.09,United Kingdom,1,3
15617.0,134.75,United Kingdom,3,3
15618.0,126.351,United Kingdom,5,3
15619.0,13.25,United Kingdom,1,3
15620.0,461.27,United Kingdom,8,3
15621.0,40.3,United Kingdom,6,3
15622.0,1776.42,United Kingdom,30,6
15623.0,418.22,United Kingdom,8,3
15624.0,124.31,United Kingdom,4,3
15625.0,251.15,United Kingdom,14,3
15626.0,137.77,United Kingdom,4,3
15627.0,39.25,United Kingdom,2,3
15628.0,812.5,United Kingdom,21,0
15629.0,221.7,United Kingdom,4,3
15630.0,220.58,United Kingdom,4,3
15631.0,87.52,United Kingdom,1,3
15632.0,486.02,United Kingdom,10,3
15633.0,633.48,United Kingdom,18,0
15634.0,124.0,United Kingdom,2,3
15635.0,37.7,United Kingdom,1,3
15636.0,206.43,United Kingdom,4,3
15637.0,125.86,United Kingdom,5,3
15638.0,111.15,United Kingdom,9,3
15639.0,225.79999999999998,United Kingdom,5,3
15640.0,2257.24,United Kingdom,34,6
15641.0,619.0600000000001,United Kingdom,12,0
15642.0,2.5,United Kingdom,1,3
15643.0,208.24,United Kingdom,6,3
15644.0,424.1,United Kingdom,4,3
15645.0,229.22,United Kingdom,4,3
15646.0,185.34,United Kingdom,6,3
15647.0,18.6,United Kingdom,1,3
15648.0,129.45,United Kingdom,4,3
15649.0,69.2,United Kingdom,4,3
15650.0,180.01,United Kingdom,3,3
15651.0,124.25,United Kingdom,5,3
15652.0,445.19,United Kingdom,6,3
15653.0,5.4399999999999995,United Kingdom,2,3
15654.0,64.49,United Kingdom,2,3
15655.0,134.78,United Kingdom,2,3
15656.0,207.32999999999998,United Kingdom,4,3
15657.0,1.25,United Kingdom,1,3
15658.0,742.5,United Kingdom,13,0
15659.0,118.68,United Kingdom,3,3
15660.0,382.46,United Kingdom,18,3
15661.0,118.64,United Kingdom,8,3
15662.0,45.4,United Kingdom,2,3
15663.0,22.59,United Kingdom,1,3
15664.0,220.31,United Kingdom,7,3
15665.0,644.4,United Kingdom,5,0
15666.0,136.73,United Kingdom,2,3
15667.0,20.22,United Kingdom,1,3
15668.0,1.06,United Kingdom,1,3
15669.0,111.4,United Kingdom,5,3
15670.0,75.7,United Kingdom,3,3
15671.0,205.76,United Kingdom,10,3
15672.0,20.65,United Kingdom,1,3
15673.0,814.47,United Kingdom,10,0
15674.0,1902.4099999999999,United Kingdom,18,6
15675.0,112.46,United Kingdom,4,3
15676.0,706.53,United Kingdom,5,0
15677.0,253.66,United Kingdom,3,3
15678.0,273.67,United Kingdom,3,3
15679.0,121.48,United Kingdom,4,3
15680.0,777.26,United Kingdom,12,0
15681.0,288.75,United Kingdom,16,3
15682.0,54.78,United Kingdom,3,3
15683.0,62.77,United Kingdom,2,3
15684.0,70.3,United Kingdom,6,3
15685.0,29.970000000000002,United Kingdom,1,3
15686.0,1.25,United Kingdom,1,3
15687.0,716.81,United Kingdom,11,0
15688.0,64.37,United Kingdom,1,3
15689.0,85.59,United Kingdom,3,3
15690.0,12.98,United Kingdom,2,3
15691.0,53.35,United Kingdom,5,3
15692.0,22.85,United Kingdom,1,3
15693.0,1.25,United Kingdom,1,3
15694.0,774.3,United Kingdom,29,0
15695.0,231.26,United Kingdom,4,3
15696.0,1198.46,United Kingdom,21,0
15697.0,48.25,United Kingdom,1,3
15698.0,1.9,United Kingdom,1,3
15699.0,111.25999999999999,United Kingdom,1,3
15700.0,258.63,United Kingdom,3,3
15701.0,697.18,United Kingdom,4,0
15702.0,102.48,Nigeria,2,3
15703.0,14.65,United Kingdom,1,3
15704.0,671.95,United Kingdom,8,0
15705.0,36.3,United Kingdom,1,3
15706.0,309.29,United Kingdom,7,3
15707.0,488.24,United Kingdom,4,3
15708.0,1705.16,United Kingdom,14,0
15709.0,124.69999999999999,United Kingdom,2,3
15710.0,270.98,United Kingdom,1,3
15711.0,84.45,United Kingdom,2,3
15712.0,653.14,United Kingdom,13,0
15713.0,295.32,United Kingdom,6,3
15714.0,142.04,United Kingdom,5,3
15715.0,155.36,United Kingdom,5,3
15716.0,875.26,United Kingdom,11,0
15717.0,81.35,United Kingdom,5,3
15718.0,90.92,United Kingdom,1,3
15719.0,4387.92,United Kingdom,39,4
15720.0,422.97,United Kingdom,2,3
15721.0,187.20000000000002,United Kingdom,1,3
15722.0,773.65,United Kingdom,15,0
15723.0,351.79,United Kingdom,4,3
15724.0,64.2,United Kingdom,5,3
15725.0,84.84,United Kingdom,1,3
15726.0,111.28,United Kingdom,1,3
15727.0,2474.36,United Kingdom,15,6
15728.0,65.7,United Kingdom,3,3
15729.0,63.65,United Kingdom,5,3
15730.0,348.74,United Kingdom,7,3
15731.0,8.9,United Kingdom,1,3
15732.0,242.61,United Kingdom,12,3
15733.0,43.5,United Kingdom,1,3
15734.0,494.04,United Kingdom,4,3
15735.0,61.3,United Kingdom,1,3
15736.0,356.78,United Kingdom,3,3
15737.0,328.68,United Kingdom,12,3
15738.0,1010.58,United Kingdom,45,0
15739.0,20.19,United Kingdom,1,3
15740.0,22.25,United Kingdom,1,3
15741.0,48.44,United Kingdom,2,3
15742.0,145.17,United Kingdom,1,3
15743.0,412.18,United Kingdom,4,3
15744.0,0.8699999999999999,United Kingdom,1,3
15745.0,277.59,United Kingdom,6,3
15746.0,41.83,United Kingdom,2,3
15747.0,528.32,United Kingdom,10,3
15748.0,134.01,United Kingdom,3,3
15749.0,46.24,United Kingdom,4,3
15750.0,1821.251,United Kingdom,24,6
15751.0,675.53,United Kingdom,14,0
15752.0,1158.41,United Kingdom,10,0
15753.0,0.55,United Kingdom,1,3
15754.0,491.75,United Kingdom,12,3
15755.0,1054.92,United Kingdom,20,0
15756.0,475.63,United Kingdom,4,3
15757.0,710.52,United Kingdom,6,0
15758.0,39.85,United Kingdom,1,3
15759.0,92.74000000000001,United Kingdom,10,3
15760.0,33628.55,Norway,5,2
15761.0,36.45,United Kingdom,1,3
15762.0,148.07,United Kingdom,2,3
15763.0,431.72,United Kingdom,3,3
15764.0,718.08,United Kingdom,14,0
15765.0,67.39,United Kingdom,1,3
15766.0,102.84,United Kingdom,4,3
15767.0,50.95,United Kingdom,2,3
15768.0,6530.36,United Kingdom,36,4
15769.0,468.90999999999997,United Kingdom,51,3
15770.0,108.5,United Kingdom,1,3
15771.0,93.39,United Kingdom,3,3
15772.0,72.32,United Kingdom,1,3
15773.0,90.71000000000001,United Kingdom,2,3
15774.0,554.51,United Kingdom,7,0
15775.0,17.87,United Kingdom,2,3
15776.0,75.31,United Kingdom,1,3
15777.0,188.71,United Kingdom,9,3
15778.0,78.65,United Kingdom,1,3
15779.0,66.84,United Kingdom,2,3
15780.0,120.57000000000001,United Kingdom,3,3
15781.0,85.3,United Kingdom,4,3
15782.0,324.85,United Kingdom,6,3
15783.0,48.11,United Kingdom,1,3
15784.0,171.73999999999998,United Kingdom,2,3
15785.0,672.25,United Kingdom,26,0
15786.0,1451.02,United Kingdom,9,0
15787.0,445.93,United Kingdom,3,3
15788.0,70.36,United Kingdom,2,3
15789.0,256.01,United Kingdom,7,3
15790.0,119.85,United Kingdom,1,3
15791.0,487.24,United Kingdom,9,3
15792.0,138.91,United Kingdom,2,3
15793.0,93.69,United Kingdom,9,3
15794.0,50.65,United Kingdom,2,3
15795.0,364.58,United Kingdom,8,3
15796.0,1292.61,United Kingdom,22,0
15797.0,40.06,United Kingdom,6,3
15798.0,201.48000000000002,United Kingdom,3,3
15799.0,349.75,United Kingdom,4,3
15800.0,633.1800000000001,United Kingdom,7,0
15801.0,210.6,United Kingdom,4,3
15802.0,1354.26,United Kingdom,3,0
15803.0,145.17,United Kingdom,4,3
15804.0,1121.76,United Kingdom,19,0
15805.0,1588.6100000000001,United Kingdom,40,0
15806.0,62.13,United Kingdom,3,3
15807.0,239.07,United Kingdom,6,3
15808.0,2957.65,United Kingdom,24,6
15809.0,832.27,United Kingdom,9,0
15810.0,501.09,United Kingdom,13,3
15811.0,1046.56,United Kingdom,10,0
15812.0,419.84000000000003,United Kingdom,13,3
15813.0,151.0,United Kingdom,2,3
15814.0,328.18,United Kingdom,8,3
15815.0,105.86,United Kingdom,5,3
15816.0,57.6,United Kingdom,3,3
15817.0,455.16,United Kingdom,3,3
15818.0,20.17,United Kingdom,1,3
15819.0,503.64,United Kingdom,11,3
15820.0,38.24,United Kingdom,1,3
15821.0,229.18,United Kingdom,2,3
15822.0,223.4,United Kingdom,8,3
15823.0,656.45,United Kingdom,6,0
15824.0,67.33,United Kingdom,2,3
15825.0,176.79,United Kingdom,1,3
15826.0,356.01,United Kingdom,6,3
15827.0,1347.49,United Kingdom,42,0
15828.0,336.24,United Kingdom,1,3
15829.0,53.69,United Kingdom,2,3
15830.0,122.84,United Kingdom,2,3
15831.0,186.38,United Kingdom,4,3
15832.0,124.75,United Kingdom,1,3
15833.0,19.35,United Kingdom,1,3
15834.0,1619.31,United Kingdom,9,0
15835.0,153.65,United Kingdom,4,3
15836.0,112.34,United Kingdom,2,3
15837.0,193.1,United Kingdom,2,3
15838.0,410.09,United Kingdom,38,3
15839.0,148.81,United Kingdom,5,3
15840.0,57.9,United Kingdom,3,3
15841.0,178.26,United Kingdom,12,3
15842.0,97.03,United Kingdom,3,3
15843.0,57.15,United Kingdom,1,3
15844.0,19.73,United Kingdom,1,3
15845.0,635.11,United Kingdom,14,0
15846.0,52.69,United Kingdom,1,3
15847.0,172.34,United Kingdom,5,3
15848.0,114.74,United Kingdom,1,3
15849.0,5876.34,United Kingdom,1,4
15850.0,658.15,United Kingdom,6,0
15851.0,15.940000000000001,United Kingdom,1,3
15852.0,157.61,United Kingdom,3,3
15853.0,44.08,United Kingdom,1,3
15854.0,864.4,United Kingdom,21,0
15855.0,181.74,United Kingdom,6,3
15856.0,2301.83,United Kingdom,58,6
15857.0,30.97,United Kingdom,2,3
15858.0,1312.43,United Kingdom,15,0
15859.0,108.64,United Kingdom,1,3
15860.0,1208.26,United Kingdom,17,0
15861.0,1596.48,United Kingdom,15,0
15862.0,1613.52,United Kingdom,13,0
15863.0,244.4,United Kingdom,5,3
15864.0,71.55,United Kingdom,9,3
15865.0,536.11,United Kingdom,5,3
15866.0,174.25,United Kingdom,1,3
15867.0,3604.0,United Kingdom,35,6
15868.0,10.07,United Kingdom,1,3
15869.0,79.12,United Kingdom,3,3
15870.0,418.97,United Kingdom,4,3
15871.0,33.099999999999994,United Kingdom,1,3
15872.0,473.83,United Kingdom,4,3
15873.0,2.73,United Kingdom,5,3
15874.0,2393.56,United Kingdom,25,6
15875.0,43.87,United Kingdom,1,3
15876.0,40.72,United Kingdom,2,3
15877.0,242.3,United Kingdom,3,3
15878.0,111.83,United Kingdom,2,3
15879.0,615.33,United Kingdom,4,0
15880.0,458.24,United Kingdom,2,3
15881.0,103.44,United Kingdom,8,3
15882.0,152.7,United Kingdom,10,3
15883.0,144.78,United Kingdom,2,3
15884.0,37.26,United Kingdom,3,3
15885.0,540.77,United Kingdom,20,3
15886.0,207.14,United Kingdom,4,3
15887.0,100.07000000000001,United Kingdom,3,3
15888.0,151.0,United Kingdom,4,3
15889.0,1106.75,United Kingdom,9,0
15890.0,125.53,United Kingdom,5,3
15891.0,164.41,United Kingdom,1,3
15892.0,104.98,United Kingdom,1,3
15893.0,1.06,United Kingdom,1,3
15894.0,158.36,United Kingdom,2,3
15895.0,21.83,United Kingdom,1,3
15896.0,1899.67,United Kingdom,1,6
15897.0,50.21,United Kingdom,2,3
15898.0,2527.98,United Kingdom,29,6
15899.0,33.0,United Kingdom,1,3
15900.0,274.17,United Kingdom,5,3
15901.0,375.6,United Kingdom,9,3
15902.0,38.69,United Kingdom,1,3
15903.0,308.03,United Kingdom,15,3
15904.0,88.6,United Kingdom,1,3
15905.0,60.89,United Kingdom,1,3
15906.0,927.16,United Kingdom,12,0
15907.0,644.97,United Kingdom,3,0
15908.0,139.39,United Kingdom,2,3
15909.0,13.02,United Kingdom,1,3
15910.0,1119.67,United Kingdom,15,0
15911.0,1026.54,United Kingdom,10,0
15912.0,261.47,United Kingdom,9,3
15913.0,2.1,United Kingdom,1,3
15914.0,45.12,United Kingdom,2,3
15915.0,255.92,United Kingdom,1,3
15916.0,1333.72,United Kingdom,17,0
15917.0,394.27,United Kingdom,5,3
15918.0,173.52,United Kingdom,3,3
15919.0,495.38,United Kingdom,2,3
15920.0,327.46999999999997,United Kingdom,9,3
15921.0,347.78,United Kingdom,4,3
15922.0,102.9,United Kingdom,2,3
15923.0,118.22,United Kingdom,1,3
15924.0,53.46,United Kingdom,1,3
15925.0,34.75,United Kingdom,1,3
15926.0,7.26,United Kingdom,1,3
15927.0,56.42,United Kingdom,1,3
15928.0,24.6,United Kingdom,1,3
15929.0,4.95,United Kingdom,1,3
15930.0,84.48,United Kingdom,1,3
15931.0,67.4,United Kingdom,1,3
15932.0,184.75,United Kingdom,11,3
15933.0,158.04,United Kingdom,3,3
15934.0,51.35,United Kingdom,2,3
15935.0,373.70000000000005,United Kingdom,3,3
15936.0,55.76,United Kingdom,2,3
15937.0,16.6,United Kingdom,1,3
15938.0,86.98,United Kingdom,9,3
15939.0,303.11,United Kingdom,17,3
15940.0,20.9,United Kingdom,3,3
15941.0,62.3,United Kingdom,2,3
15942.0,37.21,United Kingdom,1,3
